Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
cada,curso,&,1,1,1.0
por,cada,curso,1,1,1.0
$,por,cada,1,8,0.125
al,examen,&,1,1,1.0
nalgadas,al,examen,1,1,1.0
sus,nalgadas,al,1,1,1.0
darle,sus,nalgadas,1,1,1.0
que,darle,sus,1,1,1.0
hay,que,darle,1,8,0.125
simple,?,&,1,1,1.0
serio,un,genio,1,1,1.0
en,serio,un,1,5,0.2
ocurrió,?,&,1,1,1.0
le,ocurrió,?,1,1,1.0
diga,un,resumen,1,1,1.0
te,diga,un,1,1,1.0
que,te,diga,1,13,0.07692307692307693
parrafo,que,te,1,1,1.0
mejorun,parrafo,que,1,1,1.0
explicque,mejorun,parrafo,1,1,1.0
te,explicque,mejorun,1,1,1.0
que,te,explicque,1,13,0.07692307692307693
tipo,que,te,1,1,1.0
osea,tipo,que,1,1,1.0
$,osea,tipo,1,3,0.3333333333333333
cosas,jejeje,&,1,1,1.0
pidiendo,cosas,jejeje,1,1,1.0
$,se,me,1,10,0.1
puedes,ir,pidiendo,1,1,1.0
le,puedes,ir,1,1,1.0
y,le,puedes,1,8,0.125
alv,y,le,1,1,1.0
articulos,alv,y,1,1,1.0
50,articulos,alv,1,1,1.0
subirle,50,articulos,1,1,1.0
un,resumen,",",1,1,1.0
resumen,",",los,1,1,1.0
",",los,punto,1,1,1.0
es,de,es_caliente,1,6,0.16666666666666666
se,le,ocurrió,1,1,1.0
que,se,le,1,8,0.125
cabron,que,se,1,1,1.0
el,cabron,que,1,1,1.0
fue,el,cabron,1,2,0.5
quien,fue,el,1,1,1.0
$,quien,fue,1,3,0.3333333333333333
$,wow,&,1,1,1.0
de,es_caliente,&,1,1,1.0
is_hot,es,de,1,1,1.0
los,punto,clave,1,1,1.0
$,is_hot,es,1,1,1.0
vete,a,la,1,1,1.0
$,vete,a,1,1,1.0
gsu,manue,&,1,2,0.5
gracias,gsu,manue,1,1,1.0
$,gracias,gsu,1,25,0.04
etc,etc,&,1,1,1.0
clave,etc,etc,1,1,1.0
punto,clave,etc,1,1,1.0
empezó,a,decirnos,1,1,1.0
mi,equipo,empezó,1,1,1.0
que,creaste,la,1,1,1.0
$,bueno,ya,1,12,0.08333333333333333
ya,salieron,?,1,1,1.0
$,ya,salieron,1,30,0.03333333333333333
porque,no,&,1,6,0.16666666666666666
¿,?,&,1,1,1.0
$,¿,?,1,1,1.0
por,perra,&,1,1,1.0
$,por,perra,1,8,0.125
equipo,amistad,&,1,2,0.5
del,equipo,amistad,1,1,1.0
al,del,equipo,1,1,1.0
$,al,del,1,5,0.2
la,mandé,&,1,1,1.0
$,la,mandé,1,18,0.05555555555555555
si,se,refiere,1,11,0.09090909090909091
yo,si,se,1,3,0.3333333333333333
segun,yo,si,1,3,0.3333333333333333
me,funo,&,1,1,1.0
ya,me,funo,1,4,0.25
mi,ya,me,1,1,1.0
a,mi,ya,1,17,0.058823529411764705
",",a,mi,1,1,1.0
salieron,?,&,1,1,1.0
bueno,ya,me,1,1,1.0
de,decir,que,1,1,1.0
me,voy,&,1,2,0.5
$,acaban,de,1,1,1.0
diciendo,en,ibm,1,1,1.0
estan,diciendo,en,1,1,1.0
que,estan,diciendo,1,1,1.0
lo,que,estan,1,7,0.14285714285714285
creer,lo,que,1,1,1.0
a,creer,lo,1,1,1.0
van,a,creer,1,6,0.16666666666666666
me,van,a,1,1,1.0
no,me,van,1,6,0.16666666666666666
hacer,xd,&,1,1,1.0
que,hacer,xd,1,2,0.5
tengo,que,hacer,1,4,0.25
que,tengo,que,1,1,1.0
se,que,tengo,1,4,0.25
siquiera,se,que,1,1,1.0
ni,siquiera,se,1,1,1.0
$,ni,siquiera,1,4,0.25
trabajr,en,ibm,1,1,1.0
quiero,trabajr,en,1,1,1.0
no,quiero,trabajr,1,2,0.5
preguntale,",",a,1,1,1.0
mejor,preguntale,",",1,1,1.0
pero,mejor,preguntale,1,1,1.0
$,pero,mejor,1,64,0.015625
$,te,lo,1,26,0.038461538461538464
vi,primero,&,1,1,1.0
la,vi,primero,1,2,0.5
yo,la,vi,1,1,1.0
que,yo,la,1,2,0.5
aviso,que,yo,1,1,1.0
pero,aviso,que,1,1,1.0
$,pero,aviso,1,64,0.015625
ya,amigio,&,1,1,1.0
y,ya,amigio,1,4,0.25
serio,si,&,1,1,1.0
en,serio,si,1,5,0.2
si,en,serio,1,1,1.0
no,si,en,1,2,0.5
o,muy,bn,1,1,1.0
dijo,o,muy,1,1,1.0
despues,dijo,o,1,1,1.0
y,despues,dijo,1,2,0.5
dat,science,&,1,1,1.0
la,dat,science,1,1,1.0
creaste,la,dat,1,1,1.0
te,lo,juro,1,2,0.5
lo,juro,cabron,1,1,1.0
juro,cabron,&,1,1,1.0
a,jesus,manuel,1,1,1.0
segun,yo,&,1,3,0.3333333333333333
$,se,refiere,1,10,0.1
si,pasó,&,1,1,1.0
demás,si,pasó,1,1,1.0
lo,demás,si,1,1,1.0
no,lo,demás,1,3,0.3333333333333333
lopez,fabián,&,1,1,1.0
manuel,lopez,fabián,1,1,1.0
jesus,manuel,lopez,1,1,1.0
conocen,a,jesus,1,1,1.0
$,que,no,1,27,0.037037037037037035
dijo,conocen,a,1,1,1.0
solo,dijo,conocen,1,1,1.0
$,solo,dijo,1,9,0.1111111111111111
de,qn,pingas,1,1,1.0
lo,de,qn,1,9,0.1111111111111111
excepto,lo,de,1,1,1.0
$,excepto,lo,1,1,1.0
es,mentira,&,1,1,1.0
no,es,mentira,1,5,0.2
acaban,de,decir,1,1,1.0
decir,que,los,1,1,1.0
de,mi,equipo,1,6,0.16666666666666666
codigos,?,&,1,1,1.0
y,los,codigos,1,2,0.5
corpuses,y,los,1,1,1.0
los,corpuses,y,1,1,1.0
nlp,los,corpuses,1,1,1.0
de,nlp,los,1,2,0.5
practica,de,nlp,1,1,1.0
la,practica,de,1,1,1.0
en,la,practica,1,13,0.07692307692307693
subir,en,la,1,1,1.0
que,subir,en,1,1,1.0
tenemos,que,subir,1,1,1.0
oigan,tenemos,que,1,1,1.0
$,oigan,tenemos,1,17,0.058823529411764705
te,salen,&,1,1,1.0
y,te,salen,1,2,0.5
en,google,&,1,1,1.0
$,en,google,1,17,0.058823529411764705
busca,reacondicionados,&,1,1,1.0
+,busca,reacondicionados,1,1,1.0
sabe,+,busca,1,1,1.0
qn,sabe,+,1,1,1.0
los,codigos,?,1,2,0.5
$,o,solo,1,14,0.07142857142857142
que,los,rameros,1,2,0.5
o,solo,los,1,1,1.0
era,de,mi,1,1,1.0
que,era,de,1,3,0.3333333333333333
gringo,que,era,1,1,1.0
bro,gringo,que,1,1,1.0
un,bro,gringo,1,1,1.0
y,un,bro,1,3,0.3333333333333333
jugando,wz,&,1,1,1.0
estaba,jugando,wz,1,1,1.0
ahorita,estaba,jugando,1,1,1.0
$,ahorita,estaba,1,1,1.0
$,vavavva,&,1,1,1.0
códigos,?,&,1,1,1.0
los,códigos,?,1,1,1.0
y,los,códigos,1,2,0.5
$,y,los,1,64,0.015625
corpus,final,&,1,1,1.0
el,corpus,final,1,1,1.0
y,el,corpus,1,4,0.25
codigos,y,el,1,1,1.0
los,codigos,y,1,2,0.5
solo,los,codigos,1,1,1.0
buneo,qn,sabe,1,1,1.0
$,buneo,qn,1,1,1.0
mmmm,si,&,1,1,1.0
$,mmmm,si,1,6,0.16666666666666666
ya,no,los,1,5,0.2
después,ya,no,1,1,1.0
que,después,ya,1,1,1.0
y,que,después,1,7,0.14285714285714285
las,tomaban,&,1,1,1.0
luego,las,tomaban,1,1,1.0
que,luego,las,1,1,1.0
y,que,luego,1,7,0.14285714285714285
esos,días,&,1,1,1.0
tomarlas,esos,días,1,1,1.0
no,tomarlas,esos,1,1,1.0
pero,no,tomarlas,1,7,0.14285714285714285
vacaciones,pero,no,1,1,1.0
sus,vacaciones,pero,1,1,1.0
reportar,sus,vacaciones,1,1,1.0
hicieron,reportar,sus,1,1,1.0
les,hicieron,reportar,1,1,1.0
mapfre,les,hicieron,1,1,1.0
de,mapfre,les,1,1,1.0
rameros,de,mapfre,1,1,1.0
los,rameros,de,1,1,1.0
no,los,dejaron,1,2,0.5
los,dejaron,tomar,1,1,1.0
dejaron,tomar,las,1,1,1.0
la,verga,pablo,1,3,0.3333333333333333
jajajajajaj,k,&,1,1,1.0
$,jajajajajaj,k,1,1,1.0
gordas,?,&,1,1,1.0
subes,gordas,?,1,1,1.0
$,subes,gordas,1,1,1.0
que,putas,&,1,1,1.0
papi,que,putas,1,1,1.0
$,papi,que,1,1,1.0
verga,pablo,&,1,1,1.0
sacate,a,la,1,1,1.0
tomar,las,vacaciones,1,1,1.0
$,sacate,a,1,1,1.0
$,eseeeeeeeeeeee,&,1,1,1.0
miercoles,no,?,1,1,1.0
el,miercoles,no,1,1,1.0
era,el,miercoles,1,1,1.0
nlp,era,el,1,1,1.0
realidad,nlp,era,1,1,1.0
en,realidad,nlp,1,4,0.25
las,vacaciones,&,1,1,1.0
alv,x2,&,1,1,1.0
$,simon,amigo,1,5,0.2
se,me,murió,1,4,0.25
gracias,bebé,te,1,1,1.0
si,mi,cielo,1,3,0.3333333333333333
preocupes,bebé,&,1,2,0.5
entons,no,te,1,1,1.0
$,entons,no,1,3,0.3333333333333333
mas,mi,amor,1,3,0.3333333333333333
mas,mas,mas,1,3,0.3333333333333333
yo,mas,mas,1,5,0.2
celular,bebé,&,1,1,1.0
otro,celular,bebé,1,1,1.0
mi,otro,celular,1,1,1.0
en,mi,otro,1,6,0.16666666666666666
estaban,en,mi,1,1,1.0
que,estaban,en,1,1,1.0
es,que,estaban,1,24,0.041666666666666664
no,tengo,&,1,6,0.16666666666666666
davi,?,&,1,1,1.0
con,davi,?,1,1,1.0
salga,con,davi,1,1,1.0
donde,salga,con,1,1,1.0
en,donde,salga,1,5,0.2
fotos,en,donde,1,1,1.0
$,gracias,bebé,1,25,0.04
bebé,te,agradezcooooo,1,1,1.0
ma,bebé,&,1,2,0.5
te,agradezcooooo,&,1,1,1.0
ser,que,si,1,2,0.5
mmm,puede,ser,1,1,1.0
$,mmm,puede,1,8,0.125
fuerte,bebé,&,1,1,1.0
que,fuerte,bebé,1,1,1.0
ma,que,fuerte,1,3,0.3333333333333333
chiiiiin,bebé,&,1,1,1.0
$,chiiiiin,bebé,1,1,1.0
no,maaaaa,&,1,2,0.5
pasó,bebé,?,1,2,0.5
que,pasó,bebé,1,4,0.25
después,que,pasó,1,1,1.0
y,después,que,1,4,0.25
chin,y,después,1,1,1.0
$,chin,y,1,4,0.25
pasó,bebé,&,1,2,0.5
he,pasó,bebé,1,1,1.0
no,he,pasó,1,6,0.16666666666666666
viste,bebé,&,1,1,1.0
que,viste,bebé,1,1,1.0
$,que,viste,1,27,0.037037037037037035
tienes,fotos,en,1,1,1.0
no,tienes,fotos,1,1,1.0
$,no,tienes,1,116,0.008620689655172414
oye,mi,amor,1,1,1.0
tarde,o,si,1,1,1.0
la,tarde,o,1,4,0.25
toda,la,tarde,1,2,0.5
siempre,toda,la,1,1,1.0
duemres,siempre,toda,1,1,1.0
te,duemres,siempre,1,1,1.0
no,te,duemres,1,13,0.07692307692307693
bebé,no,te,1,3,0.3333333333333333
preocupes,bebé,no,1,2,0.5
amo,preciosa,&,1,1,1.0
te,amo,preciosa,1,14,0.07142857142857142
iran,?,&,1,1,1.0
donde,iran,?,1,1,1.0
a,donde,iran,1,2,0.5
$,a,donde,1,18,0.05555555555555555
bien,mi,cielo,1,2,0.5
uy,bien,mi,1,1,1.0
$,uy,bien,1,1,1.0
de,canto,&,1,2,0.5
bebé,de,canto,1,1,1.0
no,bebé,de,1,5,0.2
o,si,bebé,1,3,0.3333333333333333
si,bebé,?,1,12,0.08333333333333333
es,que,canté,1,24,0.041666666666666664
josé,josé,xd,1,1,1.0
$,oye,mi,1,9,0.1111111111111111
vale,muy,bn,1,1,1.0
ah,vale,muy,1,3,0.3333333333333333
$,gustó,&,1,1,1.0
mucho,cantarla,&,1,1,1.0
gusta,mucho,cantarla,1,1,1.0
me,gusta,mucho,1,1,1.0
pero,me,gusta,1,3,0.3333333333333333
josé,xd,&,1,1,1.0
de,josé,josé,1,1,1.0
que,canté,cosas,1,1,1.0
triste,de,josé,1,1,1.0
el,triste,de,1,1,1.0
como,el,triste,1,2,0.5
$,como,el,1,14,0.07142857142857142
había,cantado,&,1,1,1.0
nunca,había,cantado,1,1,1.0
que,nunca,había,1,2,0.5
cosas,que,nunca,1,2,0.5
canté,cosas,que,1,1,1.0
que,si,bebé,1,8,0.125
tengo,que,exportar,1,4,0.25
mejor,con,tus,1,1,1.0
al,italianis,&,1,1,1.0
a,cenar,al,1,1,1.0
venir,a,cenar,1,1,1.0
querían,venir,a,1,1,1.0
$,querían,venir,1,1,1.0
a,plaz,&,1,1,1.0
venimos,a,plaz,1,1,1.0
$,venimos,a,1,1,1.0
pikachu,fake,&,1,1,1.0
el,pikachu,fake,1,1,1.0
es,el,pikachu,1,8,0.125
💙,💛,&,1,1,1.0
🦅,💙,💛,1,1,1.0
america,🦅,💙,1,1,1.0
del,america,🦅,1,1,1.0
águilas,del,america,1,1,1.0
poderosas,águilas,del,1,1,1.0
las,poderosas,águilas,1,1,1.0
arriba,las,poderosas,1,1,1.0
$,arriba,las,1,1,1.0
haciendo,tarea,&,1,2,0.5
estamos,haciendo,tarea,1,1,1.0
cenar,al,italianis,1,1,1.0
$,no,maaaaaa,1,116,0.008620689655172414
que,exportar,un,1,1,1.0
no,maaaaaa,que,1,1,1.0
$,pudieron,salir,1,1,1.0
video,👍,&,1,1,1.0
buen,video,👍,1,1,1.0
muy,buen,video,1,1,1.0
cierto,muy,buen,1,1,1.0
por,cierto,muy,1,1,1.0
$,por,cierto,1,8,0.125
esta,mañana,&,1,1,1.0
falleció,esta,mañana,1,1,1.0
mamá,falleció,esta,1,2,0.5
compartirles,que,mi,1,1,1.0
quería,compartirles,que,1,1,1.0
$,quería,compartirles,1,1,1.0
que,estén,bien,1,1,1.0
espero,que,estén,1,3,0.3333333333333333
️,😭,&,1,1,1.0
❤,️,😭,1,9,0.1111111111111111
marianita,❤,️,1,1,1.0
tierna,marianita,❤,1,1,1.0
que,tierna,marianita,1,1,1.0
maaaaaa,que,tierna,1,1,1.0
$,estamos,haciendo,1,3,0.3333333333333333
$,🥋,&,1,1,1.0
veo,amigos,&,1,1,1.0
dejen,veo,amigos,1,1,1.0
$,yo,mo,1,41,0.024390243902439025
👍,👍,&,1,2,0.5
👍,👍,👍,1,2,0.5
pronto,👍,👍,1,1,1.0
recuperes,pronto,👍,1,1,1.0
te,recuperes,pronto,1,1,1.0
que,te,recuperes,1,13,0.07692307692307693
espero,que,te,1,3,0.3333333333333333
$,mariana131021,&,1,1,1.0
de,texto,&,1,1,1.0
predictor,de,texto,1,1,1.0
un,predictor,de,1,1,1.0
hacer,un,predictor,1,1,1.0
para,hacer,un,1,2,0.5
$,para,hacer,1,4,0.25
práctica,de,la,1,2,0.5
una,práctica,de,1,1,1.0
para,una,práctica,1,1,1.0
$,para,una,1,4,0.25
un,chat,&,1,1,1.0
exportar,un,chat,1,1,1.0
yo,mo,amigo,1,1,1.0
mo,amigo,&,1,1,1.0
$,te,fallo,1,26,0.038461538461538464
hola,liz,",",1,1,1.0
$,dejen,veo,1,2,0.5
$,ooooooohhhhhhshiiiiit,&,1,1,1.0
wooooo,épico,&,1,1,1.0
$,wooooo,épico,1,1,1.0
ejeje,:,),1,1,1.0
noches,ejeje,:,1,1,1.0
buenas,noches,ejeje,1,1,1.0
",",buenas,noches,1,1,1.0
liz,",",buenas,1,1,1.0
$,hola,liz,1,15,0.06666666666666667
te,fallo,&,1,1,1.0
en,5,&,1,1,1.0
llegó,en,5,1,1,1.0
maps,llegó,en,1,1,1.0
google,maps,llegó,1,1,1.0
según,google,maps,1,1,1.0
$,según,google,1,2,0.5
perdí,😭,😭,1,1,1.0
me,perdí,😭,1,1,1.0
$,me,perdí,1,20,0.05
estuvo,epico,&,1,1,1.0
vd,estuvo,epico,1,1,1.0
la,vd,estuvo,1,10,0.1
a,esa,hora,1,1,1.0
la,junta,a,1,1,1.0
puesto,la,junta,1,1,1.0
habían,puesto,la,1,1,1.0
me,habían,puesto,1,1,1.0
que,me,habían,1,6,0.16666666666666666
sabia,que,me,1,1,1.0
no,sabia,que,1,1,1.0
que,no,sabia,1,24,0.041666666666666664
creo,poder,&,1,2,0.5
bebé,no,creo,1,3,0.3333333333333333
vale,vale,&,1,1,1.0
ah,vale,vale,1,3,0.3333333333333333
amor,hemroda,&,1,1,1.0
mi,amor,hemroda,1,20,0.05
oki,mi,amor,1,1,1.0
$,oki,mi,1,2,0.5
más,bebé,&,1,2,0.5
mi,amor,no,1,20,0.05
bien,mi,amor,1,2,0.5
está,bien,mi,1,1,1.0
bueno,está,bien,1,1,1.0
junta,a,esa,1,2,0.5
esa,hora,bebé,1,1,1.0
y,la,vd,1,2,0.5
hora,bebé,&,1,1,1.0
sacar,a,pasear,1,1,1.0
a,sacar,a,1,1,1.0
vas,a,sacar,1,8,0.125
la,vas,a,1,1,1.0
$,la,vas,1,18,0.05555555555555555
bn,mi,amor,1,2,0.5
bn,bebé,preciosa,1,4,0.25
ti,bebé,?,1,1,1.0
por,ti,bebé,1,2,0.5
pasó,por,ti,1,1,1.0
quien,pasó,por,1,1,1.0
$,quien,pasó,1,3,0.3333333333333333
bueni,mi,cielo,1,1,1.0
que,bueni,mi,1,1,1.0
$,que,bueni,1,27,0.037037037037037035
amo,mas,mas,1,1,1.0
te,amo,mas,1,14,0.07142857142857142
perdón,mi,amor,1,2,0.5
gracias,amor,&,1,1,1.0
$,gracias,amor,1,25,0.04
más,bebé,preciosa,1,2,0.5
$,bueno,está,1,12,0.08333333333333333
$,porfis,&,1,1,1.0
pusieron,esto,&,1,1,1.0
que,pusieron,esto,1,2,0.5
ya,salí,bebé,1,1,1.0
$,ya,salí,1,30,0.03333333333333333
$,ándale,&,1,1,1.0
caché,mariana,&,1,1,1.0
te,caché,mariana,1,1,1.0
$,te,caché,1,26,0.038461538461538464
q,bueno,bebé,1,3,0.3333333333333333
la,brevedad,&,1,1,1.0
a,la,brevedad,1,14,0.07142857142857142
$,a,la,1,18,0.05555555555555555
fotos,?,&,1,1,1.0
5,fotos,?,1,1,1.0
mandas,5,fotos,1,1,1.0
me,mandas,5,1,3,0.3333333333333333
ola,te,amo,1,1,1.0
$,ola,te,1,9,0.1111111111111111
era,faje,&,1,1,1.0
mmmm,era,faje,1,1,1.0
$,mmmm,era,1,6,0.16666666666666666
amigas,bebé,?,1,1,1.0
tus,amigas,bebé,1,1,1.0
salí,bebé,&,1,1,1.0
mi,casa,precisoa,1,6,0.16666666666666666
casa,precisoa,&,1,1,1.0
$,perdon,&,1,1,1.0
esto,que,pusieron,1,1,1.0
ver,esto,que,1,1,1.0
de,ver,esto,1,2,0.5
$,acabo,de,1,1,1.0
a,comer,&,1,1,1.0
ir,a,comer,1,3,0.3333333333333333
poder,ir,a,1,2,0.5
creo,poder,ir,1,2,0.5
$,no,creo,1,116,0.008620689655172414
$,bebé,&,1,1,1.0
$,bueno,1,1,12,0.08333333333333333
vaaaa,si,bebé,1,1,1.0
$,vaaaa,si,1,1,1.0
amor,hemrosa,&,1,2,0.5
bien,amor,hemrosa,1,1,1.0
$,bien,amor,1,3,0.3333333333333333
preciosa,bonita,&,1,1,1.0
más,preciosa,bonita,1,2,0.5
1,mi,amor,1,1,1.0
bueno,1,mi,1,1,1.0
a,pasear,bebé,1,1,1.0
pasear,bebé,?,1,1,1.0
que,bueno,bebé,1,4,0.25
mi,casa,bebé,1,6,0.16666666666666666
la,dieron,bebé,1,1,1.0
me,la,dieron,1,2,0.5
si,me,la,1,4,0.25
final,si,me,1,1,1.0
al,final,si,1,3,0.3333333333333333
$,al,final,1,5,0.2
asi,amor,&,1,1,1.0
y,asi,amor,1,2,0.5
tarea,y,asi,1,1,1.0
haciendo,tarea,y,1,2,0.5
estuve,haciendo,tarea,1,1,1.0
y,estuve,haciendo,1,1,1.0
$,y,estuve,1,64,0.015625
4,bebé,&,1,1,1.0
las,4,bebé,1,1,1.0
a,las,4,1,9,0.1111111111111111
junta,a,las,1,2,0.5
mi,junta,a,1,1,1.0
tuve,mi,junta,1,1,1.0
que,tuve,mi,1,1,1.0
es,que,tuve,1,24,0.041666666666666664
dieron,bebé,me,1,1,1.0
bebé,me,gustó,1,1,1.0
me,gustó,mucho,1,1,1.0
tarde,mi,amor,1,1,1.0
profesor,y,la,1,1,1.0
otro,profesor,y,1,1,1.0
con,otro,profesor,1,1,1.0
fue,con,otro,1,1,1.0
pero,fue,con,1,1,1.0
bebé,pero,fue,1,2,0.5
canto,bebé,pero,1,1,1.0
de,canto,bebé,1,2,0.5
$,de,canto,1,18,0.05555555555555555
dormimos,tarde,mi,1,1,1.0
gustó,mucho,&,1,1,1.0
nos,dormimos,tarde,1,1,1.0
ayer,nos,dormimos,1,1,1.0
que,ayer,nos,1,1,1.0
es,que,ayer,1,24,0.041666666666666664
ay,es,que,1,1,1.0
$,ay,es,1,9,0.1111111111111111
cielo,preciosa,&,1,1,1.0
mi,cielo,preciosa,1,10,0.1
bn,mi,cielo,1,2,0.5
casa,bebé,&,1,1,1.0
en,mi,casa,1,6,0.16666666666666666
ma,bebé,que,1,2,0.5
ya,estoy,en,1,4,0.25
comi,bebé,&,1,1,1.0
apenas,comi,bebé,1,1,1.0
yo,apenas,comi,1,1,1.0
$,yo,apenas,1,41,0.024390243902439025
$,jajajajajajajjajaja,&,1,1,1.0
$,noooooooooooo,&,1,1,1.0
poco,más,cariño,1,1,1.0
un,poco,más,1,1,1.0
ajustarlo,un,poco,1,1,1.0
de,ajustarlo,un,1,1,1.0
deberías,de,ajustarlo,1,1,1.0
talvez,deberías,de,1,1,1.0
",",talvez,deberías,1,1,1.0
no,",",talvez,1,1,1.0
ooooh,no,",",1,1,1.0
$,ooooh,no,1,1,1.0
ielo,?,&,1,1,1.0
mi,ielo,?,1,1,1.0
comieron,mi,ielo,1,1,1.0
que,comieron,mi,1,1,1.0
bebé,que,comieron,1,1,1.0
no,maaa,que,1,2,0.5
maaa,que,rico,1,1,1.0
que,rico,bebé,1,1,1.0
música,cariño,&,1,1,1.0
la,reposición,&,1,1,1.0
dar,la,reposición,1,1,1.0
a,dar,la,1,3,0.3333333333333333
me,va,a,1,1,1.0
nadie,me,va,1,3,0.3333333333333333
que,nadie,me,1,1,1.0
creo,que,nadie,1,14,0.07142857142857142
y,creo,que,1,2,0.5
$,y,creo,1,64,0.015625
de,música,cariño,1,1,1.0
rico,bebé,&,1,1,1.0
reposición,de,música,1,1,1.0
mi,reposición,de,1,1,1.0
a,mi,reposición,1,17,0.058823529411764705
vine,a,mi,1,1,1.0
$,vine,a,1,1,1.0
se,mamo,&,1,1,1.0
ma,se,mamo,1,2,0.5
si,bebe,&,1,1,1.0
$,si,bebe,1,38,0.02631578947368421
pudieron,salir,amigos,1,1,1.0
salir,amigos,?,1,1,1.0
amigos,?,&,1,1,1.0
$,te,dijo,1,26,0.038461538461538464
se,remodelo,o,1,1,1.0
si,se,remodelo,1,11,0.09090909090909091
de,si,se,1,1,1.0
es,de,si,1,6,0.16666666666666666
yo,es,de,1,1,1.0
segun,yo,es,1,3,0.3333333333333333
impute,nada,&,1,1,1.0
no,impute,nada,1,1,1.0
yo,no,impute,1,4,0.25
chile,yo,no,1,1,1.0
al,chile,yo,1,1,1.0
$,al,chile,1,5,0.2
haya,remodelado,&,1,1,1.0
se,haya,remodelado,1,1,1.0
no,se,haya,1,10,0.1
ser,que,no,1,2,0.5
también,puede,ser,1,1,1.0
porque,también,puede,1,1,1.0
$,porque,también,1,17,0.058823529411764705
de,datos,&,1,2,0.5
diccinario,de,datos,1,1,1.0
remodelo,o,no,1,1,1.0
te,dijo,que,1,3,0.3333333333333333
vemos,mañana,para,1,1,1.0
dijo,que,era,1,3,0.3333333333333333
se,saqué,un,1,1,1.0
que,se,saqué,1,8,0.125
chat,que,se,1,1,1.0
a,chat,que,1,1,1.0
dijo,a,chat,1,2,0.5
kaggle,le,dijo,1,1,1.0
en,kaggle,le,1,1,1.0
vio,en,kaggle,1,1,1.0
que,vio,en,1,1,1.0
dataset,que,vio,1,1,1.0
primer,dataset,que,1,1,1.0
el,primer,dataset,1,1,1.0
agarró,el,primer,1,1,1.0
que,agarró,el,1,1,1.0
ve,que,agarró,1,2,0.5
ma,se,ve,1,2,0.5
esq,no,ma,1,5,0.2
nena,?,&,1,1,1.0
eso,nena,?,1,1,1.0
era,eso,nena,1,1,1.0
que,era,eso,1,3,0.3333333333333333
un,diccinario,de,1,1,1.0
dar,un,diccinario,1,1,1.0
debería,dar,un,1,1,1.0
$,debería,dar,1,1,1.0
si,tiene,0,1,1,1.0
pero,si,tiene,1,7,0.14285714285714285
si,?,&,1,1,1.0
o,si,?,1,3,0.3333333333333333
nulos,o,si,1,1,1.0
valores,nulos,o,1,1,1.0
tiene,valores,nulos,1,1,1.0
no,tiene,valores,1,4,0.25
$,no,tiene,1,116,0.008620689655172414
(,),&,1,1,1.0
lower,(,),1,1,1.0
$,lower,(,1,1,1.0
ignoras,tetonas,&,1,1,1.0
la,ignoras,tetonas,1,1,1.0
imputa,la,ignoras,1,1,1.0
se,imputa,la,1,1,1.0
no,se,imputa,1,10,0.1
ora,q,&,1,3,0.3333333333333333
data,science,&,1,1,1.0
más,data,science,1,1,1.0
para,más,data,1,1,1.0
tiene,0,pues,1,1,1.0
0,pues,no,1,1,1.0
pues,no,simplemente,1,3,0.3333333333333333
ser,1,departamento,1,2,0.5
lo,ignore,&,1,1,1.0
solo,lo,ignore,1,1,1.0
pues,solo,lo,1,1,1.0
$,pues,solo,1,6,0.16666666666666666
no,tener,&,1,1,1.0
simplemente,no,tener,1,1,1.0
o,simplemente,no,1,1,1.0
$,o,simplemente,1,14,0.07142857142857142
1,departamento,&,1,1,1.0
podría,ser,1,1,1,1.0
no,simplemente,es,1,1,1.0
ejemplo,podría,ser,1,1,1.0
por,ejemplo,podría,1,3,0.3333333333333333
porque,por,ejemplo,1,1,1.0
$,porque,por,1,17,0.058823529411764705
sotano,?,&,1,1,1.0
tiene,sotano,?,1,1,1.0
no,tiene,sotano,1,4,0.25
que,no,tiene,1,24,0.041666666666666664
simplemente,es,que,1,1,1.0
saqué,un,texto,1,1,1.0
un,texto,para,1,1,1.0
texto,para,el,1,1,1.0
pasas,daniel,&,1,1,1.0
$,fuerza,bro,1,2,0.5
llama,vampiro,&,1,1,1.0
se,llama,vampiro,1,1,1.0
$,se,llama,1,10,0.1
de,kalma,&,1,1,1.0
canciones,de,kalma,1,1,1.0
mejores,canciones,de,1,1,1.0
2,mejores,canciones,1,1,1.0
top,2,mejores,1,1,1.0
$,top,2,1,1,1.0
los,juro,&,1,1,1.0
se,los,juro,1,1,1.0
$,se,los,1,10,0.1
bien,épica,&,1,1,1.0
esta,bien,épica,1,2,0.5
$,esta,bien,1,3,0.3333333333333333
nueva,kalmacancion,&,1,1,1.0
la,nueva,kalmacancion,1,1,1.0
escuchen,la,nueva,1,1,1.0
$,escuchen,la,1,1,1.0
a,ver,&,1,4,0.25
fuerza,bro,&,1,1,1.0
$,les,pone,1,1,1.0
les,pone,10,1,1,1.0
$,que,cabrón,1,27,0.037037037037037035
profe,estos,días,1,1,1.0
el,profe,estos,1,2,0.5
mejor,el,profe,1,1,1.0
cae,mejor,el,1,1,1.0
me,cae,mejor,1,2,0.5
vd,me,cae,1,1,1.0
la,vd,me,1,10,0.1
cabrón,daniel,&,1,1,1.0
que,cabrón,daniel,1,1,1.0
cuando,es,?,1,2,0.5
pone,10,a,1,1,1.0
para,cuando,es,1,1,1.0
$,para,cuando,1,4,0.25
