Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
lo,operaron,no,1,1,1.0
$,lo,operaron,1,18,0.05555555555555555
a,cuidar,&,1,2,0.5
si,está,disparejo,1,4,0.25
peor,y,luego,1,1,1.0
y,luego,ibas,1,3,0.3333333333333333
luego,ibas,presionada,1,1,1.0
ibas,presionada,por,1,1,1.0
presionada,por,el,1,1,1.0
por,el,tiempo,1,8,0.125
iba,a,ser,1,10,0.1
ay,si,está,1,2,0.5
está,disparejo,&,1,1,1.0
día,se,haga,1,2,0.5
siiiiiii,",",ya,1,3,0.3333333333333333
que,iba,a,1,2,0.5
ya,no,aguanto,1,15,0.06666666666666667
no,aguanto,el,1,1,1.0
aguanto,el,calorrr,1,1,1.0
el,calorrr,&,1,1,1.0
$,ojala,un,1,7,0.14285714285714285
ojala,un,día,1,1,1.0
lo,peor,y,1,1,1.0
es,lo,peor,1,12,0.08333333333333333
$,es,lo,1,18,0.05555555555555555
dejarlo,?,&,1,1,1.0
oreja,?,?,1,1,1.0
sii,",",olvidé,1,21,0.047619047619047616
",",olvidé,seleccionar,1,1,1.0
olvidé,seleccionar,el,1,1,1.0
seleccionar,el,msj,1,1,1.0
el,msj,&,1,1,1.0
y,el,pan,1,7,0.14285714285714285
el,pan,?,1,1,1.0
pan,?,?,1,1,1.0
$,igual,estas,1,17,0.058823529411764705
su,cuenta,&,1,1,1.0
por,su,cuenta,1,1,1.0
ser,por,su,1,2,0.5
igual,estas,tratando,1,1,1.0
estas,tratando,de,1,1,1.0
tratando,de,dejarlo,1,1,1.0
de,dejarlo,?,1,1,1.0
un,día,se,1,4,0.25
imagine,que,iba,1,1,1.0
voy,a,cuidar,1,25,0.04
te,gusta,con,1,6,0.16666666666666666
bueno,en,algunos,1,3,0.3333333333333333
en,algunos,lugares,1,1,1.0
algunos,lugares,las,1,1,1.0
lugares,las,dejan,1,1,1.0
las,dejan,muy,1,1,1.0
dejan,muy,gruesas,1,1,1.0
muy,gruesas,&,1,1,1.0
no,te,gusta,1,17,0.058823529411764705
gusta,con,leche,1,1,1.0
se,haga,realidad,1,2,0.5
con,leche,?,1,1,1.0
leche,?,&,1,1,1.0
$,esta,bien,1,5,0.2
esta,bien,siiii,1,2,0.5
bien,siiii,creeme,1,1,1.0
siiii,creeme,que,1,1,1.0
creeme,que,me,1,1,1.0
ahhh,",",yo,1,3,0.3333333333333333
y,admin,&,1,1,1.0
comercio,y,admin,1,1,1.0
de,comercio,y,1,1,1.0
solo,de,comercio,1,1,1.0
haga,realidad,&,1,1,1.0
mejor,y,en,1,2,0.5
y,en,este,1,3,0.3333333333333333
en,este,te,1,3,0.3333333333333333
este,te,deja,1,1,1.0
te,deja,mas,1,3,0.3333333333333333
deja,mas,rapido,1,1,1.0
mas,rapido,&,1,1,1.0
$,y,acá,1,51,0.0196078431372549
y,acá,la,1,1,1.0
me,imagine,que,1,1,1.0
acá,la,esca,1,1,1.0
la,esca,es,1,1,1.0
esca,es,escuela,1,1,1.0
es,escuela,solo,1,1,1.0
yo,me,imagine,1,5,0.2
escuela,solo,de,1,1,1.0
$,aqui,se,1,2,0.5
aqui,se,ve,1,1,1.0
se,ve,mejor,1,11,0.09090909090909091
con,se,ven,1,1,1.0
a,eso,&,1,1,1.0
$,te,atreverias,1,14,0.07142857142857142
te,atreverias,?,1,1,1.0
atreverias,?,?,1,1,1.0
",",si,me,1,17,0.058823529411764705
verdad,ir,&,1,1,1.0
me,gustan,con,1,4,0.25
gustan,con,se,1,1,1.0
se,ven,pero,1,1,1.0
que,asi,no,1,2,0.5
la,verdad,ir,1,10,0.1
ven,pero,creo,1,1,1.0
pena,la,verdad,1,1,1.0
no,me,pondría,1,22,0.045454545454545456
me,pondría,una,1,1,1.0
pondría,una,&,1,1,1.0
$,mira,creo,1,4,0.25
mira,creo,que,1,1,1.0
similar,a,eso,1,1,1.0
sabe,similar,a,1,1,1.0
si,sabe,similar,1,1,1.0
hecho,si,sabe,1,1,1.0
$,ayy,no,1,4,0.25
$,llegué,a,1,1,1.0
ayy,no,las,1,1,1.0
no,las,limpian,1,2,0.5
las,limpian,los,1,1,1.0
limpian,los,que,1,1,1.0
los,que,las,1,5,0.2
que,las,usaron,1,3,0.3333333333333333
las,usaron,antes,1,1,1.0
usaron,antes,&,1,1,1.0
$,me,quedé,1,31,0.03225806451612903
me,quedé,bien,1,1,1.0
quedé,bien,dormido,1,1,1.0
bien,dormido,&,1,1,1.0
$,por1ue,de,1,2,0.5
por1ue,de,hecho,1,1,1.0
de,hecho,si,1,5,0.2
creo,que,asi,1,82,0.012195121951219513
la,pena,la,1,4,0.25
clase,del,día,1,1,1.0
pero,no,ganó,1,23,0.043478260869565216
en,la,segunda,1,38,0.02631578947368421
la,segunda,nominacion,1,1,1.0
segunda,nominacion,estaba,1,1,1.0
no,valia,la,1,1,1.0
nominacion,estaba,junior,1,1,1.0
estaba,junior,h,1,1,1.0
junior,h,pero,1,2,0.5
h,pero,no,1,1,1.0
no,ganó,&,1,2,0.5
valia,la,pena,1,1,1.0
$,como,la,1,7,0.14285714285714285
como,la,vez,1,4,0.25
la,vez,que,1,3,0.3333333333333333
",",no,valia,1,30,0.03333333333333333
vez,que,le,1,2,0.5
que,le,pegaron,1,12,0.08333333333333333
le,pegaron,un,1,1,1.0
pegaron,un,chicle,1,1,1.0
agrada,🫡,&,1,1,1.0
me,agrada,🫡,1,3,0.3333333333333333
vale,me,agrada,1,1,1.0
ahh,vale,me,1,2,0.5
asi,no,se,1,1,1.0
no,se,juega,1,22,0.045454545454545456
se,juega,pero,1,1,1.0
juega,pero,jajaja,1,1,1.0
pero,jajaja,habrás,1,1,1.0
jajaja,habrás,inventado,1,1,1.0
habrás,inventado,un,1,1,1.0
inventado,un,nuevo,1,1,1.0
un,nuevo,juego,1,1,1.0
nuevo,juego,jajaj,1,1,1.0
juego,jajaj,&,1,1,1.0
$,es,justo,1,18,0.05555555555555555
es,justo,mi,1,1,1.0
justo,mi,calle,1,1,1.0
mi,calle,&,1,1,1.0
tampoco,",",ya,1,5,0.2
tiene,mucho,&,1,2,0.5
no,me,digassss,1,22,0.045454545454545456
última,clase,del,1,5,0.2
ve,mejor,jajaj,1,1,1.0
mas,me,distingue,1,1,1.0
que,estaban,todos,1,2,0.5
estaban,todos,en,1,2,0.5
en,el,mar,1,15,0.06666666666666667
el,mar,&,1,2,0.5
$,y,creo,1,51,0.0196078431372549
y,creo,que,1,1,1.0
lo,que,mas,1,28,0.03571428571428571
que,mas,me,1,3,0.3333333333333333
me,distingue,es,1,1,1.0
con,todos,los,1,2,0.5
distingue,es,que,1,1,1.0
es,que,mi,1,19,0.05263157894736842
que,mi,mochila,1,2,0.5
mi,mochila,es,1,2,0.5
mochila,es,café,1,1,1.0
es,café,&,1,1,1.0
ahora,si,terminé,1,13,0.07692307692307693
si,terminé,con,1,1,1.0
luego,que,estaban,1,2,0.5
estabas,nerviosa,&,1,1,1.0
y,luego,que,1,3,0.3333333333333333
tele,y,luego,1,1,1.0
a,escuchar,mas,1,1,1.0
voy,a,escuchar,1,25,0.04
la,voy,a,1,1,1.0
mejor,jajaj,&,1,1,1.0
el,de,mazatlan,1,11,0.09090909090909091
de,mazatlan,lo,1,1,1.0
mazatlan,lo,estaba,1,1,1.0
$,la,voy,1,16,0.0625
lo,estaba,viendo,1,3,0.3333333333333333
delgaditos,?,&,1,1,1.0
los,delgaditos,?,1,1,1.0
erqn,los,delgaditos,1,1,1.0
$,erqn,los,1,1,1.0
estaba,viendo,en,1,1,1.0
viendo,en,la,1,1,1.0
en,la,tele,1,38,0.02631578947368421
la,tele,y,1,2,0.5
terminé,con,todos,1,1,1.0
todos,los,mensajes,1,2,0.5
esa,la,última,1,2,0.5
mi,casaa,&,1,1,1.0
me,lo,tomo,1,7,0.14285714285714285
lo,tomo,pero,1,1,1.0
tomo,pero,sin,1,1,1.0
pero,sin,tomarle,1,1,1.0
sin,tomarle,el,1,1,1.0
tomarle,el,sabor,1,1,1.0
el,sabor,jajaj,1,1,1.0
sabor,jajaj,&,1,1,1.0
$,la,regresé,1,16,0.0625
los,mensajes,jajja,1,2,0.5
la,regresé,jaja,1,1,1.0
regresé,jaja,pero,1,1,1.0
jaja,pero,igual,1,1,1.0
pero,igual,ya,1,1,1.0
igual,ya,erq,1,5,0.2
a,mi,casaa,1,27,0.037037037037037035
ya,erq,esa,1,1,1.0
erq,esa,la,1,1,1.0
mas,frio,&,1,1,1.0
es,mas,frio,1,5,0.2
que,ya,es,1,11,0.09090909090909091
semestre,que,ya,1,1,1.0
mensajes,jajja,&,1,1,1.0
$,jjajaja,no,1,1,1.0
jjajaja,no,no,1,1,1.0
no,no,te,1,3,0.3333333333333333
preocupes,",",sii,1,3,0.3333333333333333
sii,me,subo,1,4,0.25
que,estabas,nerviosa,1,1,1.0
creí,que,estabas,1,3,0.3333333333333333
eso,creí,que,1,1,1.0
por,eso,creí,1,7,0.14285714285714285
me,subo,&,1,1,1.0
siii,",",mejor,1,43,0.023255813953488372
",",mejor,el,1,1,1.0
$,por,eso,1,9,0.1111111111111111
mejor,el,otro,1,1,1.0
el,otro,semestre,1,3,0.3333333333333333
otro,semestre,que,1,1,1.0
$,gracias,compañero,1,13,0.07692307692307693
no,me,hayan,1,22,0.045454545454545456
llegaste,a,la,1,1,1.0
$,creyendo,que,1,1,1.0
$,no,kos,1,68,0.014705882352941176
no,kos,afectará,1,1,1.0
kos,afectará,para,1,1,1.0
afectará,para,tt,1,1,1.0
para,tt,?,1,1,1.0
tt,?,&,1,1,1.0
?,?,me,1,96,0.010416666666666666
?,me,mintió,1,1,1.0
me,mintió,gerryyyyy,1,1,1.0
mintió,gerryyyyy,",",1,1,1.0
gerryyyyy,",",ayer,1,1,1.0
",",ayer,me,1,1,1.0
ayer,me,dijo,1,2,0.5
dijo,que,creo,1,12,0.08333333333333333
que,creo,te,1,2,0.5
creo,te,habia,1,1,1.0
te,habia,preguntado,1,1,1.0
habia,preguntado,y,1,1,1.0
preguntado,y,ya,1,1,1.0
a,porto,&,1,1,1.0
pregunté,a,porto,1,1,1.0
le,pregunté,a,1,3,0.3333333333333333
aviso,gabygod,&,1,1,1.0
que,se,hacian,1,26,0.038461538461538464
se,hacian,más,1,1,1.0
hacian,más,ajjajaj,1,1,1.0
más,ajjajaj,&,1,1,1.0
$,valee,",",1,5,0.2
",",gracias,por,1,4,0.25
por,el,aviso,1,8,0.125
el,aviso,gabygod,1,1,1.0
$,ya,llevo,1,33,0.030303030303030304
$,le,pregunté,1,6,0.16666666666666666
ya,llevo,11,1,1,1.0
llevo,11,paginas,1,1,1.0
11,paginas,&,1,1,1.0
$,eso,seria,1,6,0.16666666666666666
eso,seria,con,1,1,1.0
seria,con,bigramas,1,1,1.0
con,bigramas,&,1,1,1.0
que,sii,&,1,2,0.5
y,ya,habias,1,10,0.1
ya,habias,pasado,1,1,1.0
habias,pasado,de,1,1,1.0
a,dar,unos,1,3,0.3333333333333333
no,veniste,?,1,1,1.0
veniste,?,?,1,1,1.0
me,dijo,lo,1,8,0.125
dijo,lo,mismo,1,1,1.0
mismo,y,que,1,2,0.5
que,según,iba,1,2,0.5
según,iba,a,1,1,1.0
iba,a,dar,1,10,0.1
dar,unos,temas,1,1,1.0
$,ahhh,no,1,21,0.047619047619047616
unos,temas,por,1,1,1.0
temas,por,vistos,1,1,1.0
por,vistos,&,1,1,1.0
$,deja,te,1,2,0.5
deja,te,lo,1,1,1.0
te,lo,mando,1,4,0.25
lo,mando,&,1,1,1.0
$,solo,algo,1,20,0.05
ahhh,no,veniste,1,1,1.0
miércoles,verdad,?,1,1,1.0
pasado,de,20,1,1,1.0
ejemplo,no,?,1,1,1.0
de,20,&,1,1,1.0
$,jajajjajajaj,mejor,1,1,1.0
jajajjajajaj,mejor,&,1,1,1.0
si,se,hace,1,9,0.1111111111111111
se,hace,solo,1,1,1.0
hace,solo,ese,1,1,1.0
solo,ese,ejemplo,1,1,1.0
ese,ejemplo,no,1,1,1.0
$,provechooñ,&,1,1,1.0
el,miércoles,verdad,1,5,0.2
gabygod,",",oye,1,17,0.058823529411764705
",",oye,el,1,4,0.25
oye,el,exámen,1,1,1.0
el,exámen,de,1,1,1.0
exámen,de,minería,1,1,1.0
de,minería,es,1,2,0.5
minería,es,el,1,1,1.0
es,el,miércoles,1,15,0.06666666666666667
creyendo,que,se,1,1,1.0
ese,sr,&,1,1,1.0
algo,no,entendi,1,1,1.0
con,ese,sr,1,3,0.3333333333333333
se,podría,corregir,1,1,1.0
podría,corregir,para,1,1,1.0
corregir,para,que,1,1,1.0
para,que,acceda,1,20,0.05
que,acceda,al,1,1,1.0
acceda,al,que,1,1,1.0
al,que,sea,1,2,0.5
sea,pero,",",1,2,0.5
pero,",",al,1,1,1.0
al,final,gambino,1,4,0.25
final,gambino,dijo,1,1,1.0
gambino,dijo,que,1,1,1.0
dijo,que,lo,1,12,0.08333333333333333
que,le,importaba,1,12,0.08333333333333333
le,importaba,era,1,1,1.0
importaba,era,ese,1,1,1.0
era,ese,&,1,1,1.0
$,gracias,a,1,13,0.07692307692307693
gracias,a,ti,1,1,1.0
$,se,podría,1,12,0.08333333333333333
ese,corpus,&,1,1,1.0
a,ese,corpus,1,3,0.3333333333333333
el,que,sea,1,14,0.07142857142857142
este,corpur,&,1,1,1.0
bueno,en,realidad,1,3,0.3333333333333333
en,realidad,lo,1,4,0.25
realidad,lo,puedes,1,1,1.0
lo,puedes,entrenar,1,1,1.0
puedes,entrenar,con,1,1,1.0
entrenar,con,el,1,1,1.0
con,el,que,1,10,0.1
sea,pero,para,1,2,0.5
accediera,a,ese,1,1,1.0
pero,para,las,1,2,0.5
para,las,distancias,1,1,1.0
las,distancias,le,1,1,1.0
distancias,le,pusimos,1,1,1.0
le,pusimos,explicitamente,1,1,1.0
pusimos,explicitamente,que,1,1,1.0
explicitamente,que,accediera,1,1,1.0
que,accediera,a,1,1,1.0
a,ti,gabygod,1,7,0.14285714285714285
ti,gabygod,",",1,1,1.0
gabygod,",",cualquier,1,17,0.058823529411764705
$,ese,día,1,3,0.3333333333333333
3,de,nlp,1,2,0.5
de,nlp,en,1,2,0.5
nlp,en,5,1,1,1.0
en,5,minutos,1,1,1.0
5,minutos,&,1,1,1.0
$,ordenar,por,1,1,1.0
ordenar,por,frecuencia,1,1,1.0
por,frecuencia,&,1,1,1.0
ese,día,veríamos,1,5,0.2
la,practica,3,1,4,0.25
día,veríamos,chi,1,1,1.0
veríamos,chi,²,1,1,1.0
chi,²,&,1,1,1.0
$,jajjaja,ntp,1,4,0.25
jajjaja,ntp,&,1,1,1.0
no,se,sabe,1,22,0.045454545454545456
se,sabe,con,1,1,1.0
sabe,con,ese,1,1,1.0
practica,3,de,1,1,1.0
toda,la,practica,1,2,0.5
",",cualquier,duda,1,1,1.0
le,sabe,.,1,1,1.0
cualquier,duda,del,1,1,1.0
duda,del,funcionamiento,1,1,1.0
del,funcionamiento,del,1,2,0.5
funcionamiento,del,programa,1,1,1.0
del,programa,me,1,1,1.0
programa,me,dices,1,1,1.0
me,dices,&,1,4,0.25
$,le,sabe,1,6,0.16666666666666666
sabe,.,todo,1,1,1.0
hacer,toda,la,1,1,1.0
.,todo,&,1,1,1.0
$,*,a,1,2,0.5
*,a,todo,1,1,1.0
a,todo,&,1,1,1.0
@,5215585543855,acaba,1,2,0.5
5215585543855,acaba,de,1,1,1.0
acaba,de,hacer,1,1,1.0
de,hacer,toda,1,2,0.5
solo,algo,no,1,1,1.0
no,entendi,",",1,1,1.0
lo,agregamos,no,1,1,1.0
que,solo,una,1,5,0.2
cortar,el,cabello,1,1,1.0
el,cabello,a,1,2,0.5
cabello,a,gerry,1,1,1.0
a,gerry,al,1,2,0.5
gerry,al,menos,1,1,1.0
al,menos,jaja,1,6,0.16666666666666666
menos,jaja,&,1,1,1.0
$,o,si,1,9,0.1111111111111111
o,si,lo,1,2,0.5
si,lo,vamos,1,13,0.07692307692307693
vamos,a,exponer,1,11,0.09090909090909091
a,exponer,&,1,3,0.3333333333333333
$,eso,le,1,6,0.16666666666666666
eso,le,dijo,1,1,1.0
la,mañana,nahum,1,10,0.1
mañana,nahum,",",1,1,1.0
nahum,",",si,1,3,0.3333333333333333
si,los,quieres,1,5,0.2
los,quieres,hacer,1,1,1.0
a,cortar,el,1,1,1.0
fui,a,cortar,1,4,0.25
la,fui,a,1,1,1.0
oooohhh,ojala,aparte,1,1,1.0
una,semana,y,1,2,0.5
semana,y,que,1,2,0.5
que,según,el,1,2,0.5
según,el,martes,1,1,1.0
el,martes,ya,1,1,1.0
martes,ya,volvía,1,1,1.0
ya,volvía,&,1,1,1.0
$,oooohhh,ojala,1,1,1.0
ojala,aparte,de,1,1,1.0
",",la,fui,1,6,0.16666666666666666
aparte,de,que,1,2,0.5
que,no,aparece,1,31,0.03225806451612903
no,aparece,nahum,1,1,1.0
aparece,nahum,&,1,1,1.0
$,ya,ni,1,33,0.030303030303030304
ni,modo,jajaj,1,3,0.3333333333333333
modo,jajaj,",",1,1,1.0
jajaj,",",la,1,5,0.2
quieres,hacer,por,1,1,1.0
hacer,por,si,1,1,1.0
$,nooooooo,&,1,1,1.0
ando,aqui,en,1,1,1.0
no,hayq,&,1,1,1.0
creo,que,nadie,1,82,0.012195121951219513
que,nadie,fuee,1,2,0.5
nadie,fuee,&,1,1,1.0
$,noooo,",",1,2,0.5
noooo,",",ya,1,1,1.0
",",ya,ando,1,25,0.04
ya,ando,aqui,1,1,1.0
aqui,en,lq,1,1,1.0
$,ojqla,no,1,1,1.0
en,lq,ewcuelq,1,1,1.0
lq,ewcuelq,jajaj,1,1,1.0
ewcuelq,jajaj,&,1,1,1.0
$,jajajajja,gracias,1,1,1.0
jajajajja,gracias,gabyy,1,1,1.0
gracias,gabyy,",",1,2,0.5
gabyy,",",esque,1,1,1.0
",",esque,en,1,8,0.125
ojqla,no,hayq,1,1,1.0
hay,examen,&,1,3,0.3333333333333333
$,menos,los,1,2,0.5
hacen,aquí,?,1,1,1.0
menos,los,viernes,1,1,1.0
los,viernes,y,1,2,0.5
viernes,y,termina,1,2,0.5
y,termina,diciendo,1,1,1.0
termina,diciendo,"""",1,1,1.0
diciendo,"""",qué,1,1,1.0
"""",qué,hacen,1,1,1.0
qué,hacen,aquí,1,1,1.0
aquí,?,"""",1,1,1.0
si,hay,examen,1,3,0.3333333333333333
?,"""",&,1,2,0.5
$,jajajjajajajja,casi,1,1,1.0
jajajjajajajja,casi,&,1,1,1.0
$,wuuuuuu,&,1,1,1.0
ahorita,me,dijo,1,3,0.3333333333333333
dijo,que,el,1,12,0.08333333333333333
que,el,que,1,13,0.07692307692307693
el,que,si,1,14,0.07142857142857142
solo,una,semana,1,3,0.3333333333333333
dije,que,solo,1,2,0.5
entendi,",",tal,1,1,1.0
que,dije,que,1,1,1.0
la,or,es,1,1,1.0
or,es,exactamente,1,1,1.0
es,exactamente,el,1,1,1.0
exactamente,el,mismo,1,1,1.0
el,mismo,código,1,4,0.25
mismo,código,solo,1,1,1.0
código,solo,que,1,1,1.0
solo,que,únicamente,1,10,0.1
que,únicamente,con,1,1,1.0
únicamente,con,2,1,1,1.0
con,2,entradas,1,1,1.0
2,entradas,&,1,1,1.0
$,para,salir,1,8,0.125
para,salir,mas,1,1,1.0
salir,mas,temprano,1,1,1.0
mas,temprano,&,1,2,0.5
$,si,no,1,53,0.018867924528301886
si,no,responde,1,12,0.08333333333333333
no,responde,yo,1,2,0.5
de,la,or,1,40,0.025
nosostroos,",",creo,1,1,1.0
hicimos,nosostroos,",",1,1,1.0
de,columnas,del,1,1,1.0
",",tal,cual,1,3,0.3333333333333333
tal,cual,debes,1,1,1.0
cual,debes,de,1,1,1.0
debes,de,borrar,1,3,0.3333333333333333
de,borrar,el,1,1,1.0
borrar,el,resto,1,1,1.0
el,resto,de,1,1,1.0
resto,de,columnas,1,1,1.0
columnas,del,dataset,1,1,1.0
ese,hicimos,nosostroos,1,1,1.0
del,dataset,?,1,1,1.0
dataset,?,&,1,1,1.0
$,por,lo,1,9,0.1111111111111111
lo,que,entendí,1,28,0.03571428571428571
que,entendí,&,1,1,1.0
$,wuuuuuyyy,&,1,1,1.0
$,si,ese,1,53,0.018867924528301886
si,ese,hicimos,1,1,1.0
responde,yo,creo,1,1,1.0
creo,si,voy,1,4,0.25
si,voy,&,1,3,0.3333333333333333
dicho,que,el,1,4,0.25
no,va,ir,1,3,0.3333333333333333
va,ir,nahum,1,1,1.0
ir,nahum,hasta,1,1,1.0
nahum,hasta,el,1,1,1.0
hasta,el,lunes,1,2,0.5
recuerdo,que,inicialmente,1,8,0.125
que,inicialmente,había,1,2,0.5
inicialmente,había,dicho,1,1,1.0
que,el,8,1,13,0.07692307692307693
los,mismos,&,1,2,0.5
el,8,volvía,1,1,1.0
8,volvía,pero,1,1,1.0
volvía,pero,no,1,1,1.0
pero,no,coincidía,1,23,0.043478260869565216
no,coincidía,con,1,1,1.0
coincidía,con,lo,1,1,1.0
con,lo,que,1,2,0.5
lo,que,dije,1,28,0.03571428571428571
$,no,va,1,68,0.014705882352941176
son,los,mismos,1,4,0.25
$,nomaaaa,&,1,1,1.0
otra,vez,pero,1,4,0.25
pero,no,hubo,1,23,0.043478260869565216
no,hubo,clases,1,1,1.0
hubo,clases,&,1,1,1.0
vale,",",sii,1,5,0.2
sii,me,dieron,1,4,0.25
me,dieron,9,1,1,1.0
dieron,9,otra,1,1,1.0
9,otra,vez,1,1,1.0
vez,pero,por,1,1,1.0
reqlidad,son,los,1,1,1.0
pero,por,lo,1,1,1.0
que,veo,tienen,1,2,0.5
veo,tienen,diferente,1,1,1.0
tienen,diferente,signo,1,1,1.0
diferente,signo,pero,1,1,1.0
signo,pero,en,1,1,1.0
pero,en,reqlidad,1,4,0.25
en,reqlidad,son,1,1,1.0
usar,este,corpur,1,1,1.0
debe,usar,este,1,1,1.0
se,debe,usar,1,2,0.5
el,si,ya,1,1,1.0
se,enoje,vdd,1,3,0.3333333333333333
enoje,vdd,?,1,1,1.0
$,egresado,del,1,1,1.0
egresado,del,instituto,1,1,1.0
del,instituto,tecnológico,1,1,1.0
instituto,tecnológico,de,1,1,1.0
tecnológico,de,zacatepec,1,1,1.0
de,zacatepec,",",1,1,1.0
zacatepec,",",con,1,1,1.0
",",con,una,1,3,0.3333333333333333
con,una,maestría,1,2,0.5
una,maestría,en,1,1,1.0
maestría,en,ciencias,1,1,1.0
ciencias,computacionales,(,1,2,0.5
computacionales,(,especialidad,1,1,1.0
(,especialidad,en,1,1,1.0
especialidad,en,inteligencia,1,1,1.0
en,inteligencia,artificial,1,1,1.0
inteligencia,artificial,y,1,2,0.5
brito,?,&,1,1,1.0
de,brito,?,1,2,0.5
largo,de,brito,1,1,1.0
$,oye,@,1,3,0.3333333333333333
ya,desde,mañana,1,1,1.0
desde,mañana,&,1,1,1.0
$,hay,que,1,3,0.3333333333333333
hay,que,capturarlo,1,5,0.2
que,capturarlo,&,1,1,1.0
pero,es,nuestro,1,5,0.2
es,nuestro,coach,1,1,1.0
nuestro,coach,&,1,1,1.0
oye,@,5215512499392,1,1,1.0
tan,largo,de,1,1,1.0
@,5215512499392,crees,1,2,0.5
5215512499392,crees,que,1,1,1.0
crees,que,si,1,4,0.25
si,nos,acepten,1,3,0.3333333333333333
nos,acepten,el,1,1,1.0
acepten,el,curriculum,1,1,1.0
el,curriculum,tan,1,1,1.0
curriculum,tan,largo,1,1,1.0
artificial,y,visión,1,1,1.0
y,visión,robótica,1,1,1.0
visión,robótica,),1,1,1.0
proyectos,tecnológicos,para,1,1,1.0
artificial,",",machine,1,1,1.0
",",machine,learning,1,1,1.0
machine,learning,y,1,1,1.0
learning,y,procesamiento,1,1,1.0
imágenes,.,ha,1,2,0.5
.,ha,desarrollado,1,2,0.5
ha,desarrollado,proyectos,1,1,1.0
desarrollado,proyectos,tecnológicos,1,1,1.0
tecnológicos,para,instituciones,1,1,1.0
como,inteligencia,artificial,1,1,1.0
para,instituciones,como,1,1,1.0
instituciones,como,la,1,1,1.0
como,la,secretaría,1,4,0.25
la,secretaría,de,1,1,1.0
secretaría,de,la,1,1,1.0
de,la,defensa,1,40,0.025
la,defensa,nacional,1,1,1.0
defensa,nacional,de,1,1,1.0
inteligencia,artificial,",",1,2,0.5
temas,como,inteligencia,1,1,1.0
robótica,),y,1,1,1.0
publicado,numerosos,artículos,1,1,1.0
),y,un,1,1,1.0
y,un,doctorado,1,4,0.25
un,doctorado,en,1,1,1.0
doctorado,en,ciencias,1,1,1.0
ciencias,computacionales,.,1,2,0.5
computacionales,.,ha,1,1,1.0
.,ha,publicado,1,2,0.5
ha,publicado,numerosos,1,1,1.0
numerosos,artículos,de,1,1,1.0
en,temas,como,1,1,1.0
artículos,de,investigación,1,1,1.0
de,investigación,y,1,1,1.0
investigación,y,ha,1,1,1.0
y,ha,ofrecido,1,1,1.0
ha,ofrecido,conferencias,1,1,1.0
ofrecido,conferencias,internacionales,1,1,1.0
conferencias,internacionales,en,1,1,1.0
internacionales,en,temas,1,1,1.0
si,ya,desde,1,7,0.14285714285714285
a,el,si,1,5,0.2
y,se,debe,1,2,0.5
$,a,el,1,32,0.03125
$,pero,ya,1,35,0.02857142857142857
ya,es,al,1,6,0.16666666666666666
es,al,limite,1,1,1.0
al,limite,&,1,1,1.0
$,pues,ni,1,6,0.16666666666666666
pues,ni,modo,1,1,1.0
ni,modo,que,1,3,0.3333333333333333
modo,que,le,1,1,1.0
que,le,digamos,1,12,0.08333333333333333
le,digamos,",",1,1,1.0
digamos,",",que,1,1,1.0
",",que,si,1,5,0.2
que,si,en,1,42,0.023809523809523808
si,en,donde,1,2,0.5
en,donde,lo,1,2,0.5
donde,lo,vemos,1,1,1.0
lo,vemos,&,1,1,1.0
$,o,donde,1,9,0.1111111111111111
o,donde,vive,1,1,1.0
única,opción,&,1,1,1.0
la,única,opción,1,2,0.5
es,la,única,1,11,0.09090909090909091
a,esa,area,1,3,0.3333333333333333
no,?,porque,1,18,0.05555555555555555
?,porque,su,1,1,1.0
porque,su,curriculum,1,1,1.0
su,curriculum,de,1,1,1.0
curriculum,de,brito,1,1,1.0
de,brito,va,1,2,0.5
brito,va,a,1,1,1.0
va,a,esa,1,23,0.043478260869565216
esa,area,&,1,1,1.0
si,el,viernes,1,1,1.0
$,perdon,gabygoddd,1,2,0.5
perdon,gabygoddd,&,1,1,1.0
$,anulo,funa,1,1,1.0
anulo,funa,&,1,1,1.0
$,noma,&,1,1,1.0
$,solo,decirle,1,20,0.05
decirle,que,si,1,2,0.5
que,si,el,1,42,0.023809523809523808
donde,vive,&,1,1,1.0
$,me,agrada,1,31,0.03225806451612903
me,agrada,pero,1,3,0.3333333333333333
viernes,vdd,?,1,1,1.0
es,quitarlo,supongo,1,1,1.0
quitarlo,supongo,&,1,1,1.0
$,salgal,igual,1,1,1.0
salgal,igual,no,1,1,1.0
igual,no,va,1,1,1.0
no,va,los,1,3,0.3333333333333333
va,los,viernes,1,2,0.5
los,viernes,vdd,1,2,0.5
$,porque,nunca,1,10,0.1
ultimisimaa,opción,es,1,1,1.0
porque,nunca,lo,1,1,1.0
nunca,lo,hemos,1,2,0.5
lo,hemos,visto,1,1,1.0
hemos,visto,en,1,1,1.0
visto,en,vierned,1,2,0.5
en,vierned,&,1,1,1.0
que,siii,jajajha,1,4,0.25
siii,jajajha,&,1,1,1.0
opción,es,quitarlo,1,3,0.3333333333333333
como,ultimisimaa,opción,1,1,1.0
agrada,pero,no,1,1,1.0
agradar,lo,de,1,1,1.0
no,se,a,1,22,0.045454545454545456
se,a,el,1,2,0.5
a,el,que,1,5,0.2
el,que,tanto,1,14,0.07142857142857142
que,tanto,le,1,2,0.5
