Term1,Term2,BigramFreq,ContextFreq,BigramProb
me,parece,1,217,0.004608294930875576
cdmx,me,1,2,0.5
la,cdmx,1,325,0.003076923076923077
doctor,&,1,2,0.5
vayas,al,1,2,0.5
ya,vayas,1,175,0.005714285714285714
sería,mejor,1,2,0.5
si,sería,1,279,0.0035842293906810036
de,cuando,1,348,0.0028735632183908046
recuerdo,eso,1,16,0.0625
igual,recuerdo,1,68,0.014705882352941176
yo,igual,1,99,0.010101010101010102
ayy,yo,1,4,0.25
todas,esas,1,5,0.2
comeré,todas,1,1,1.0
me,comeré,1,217,0.004608294930875576
bueno,tampoco,1,49,0.02040816326530612
desventaja,&,1,1,1.0
la,desventaja,1,325,0.003076923076923077
aurrera,?,1,1,1.0
del,aurrera,1,42,0.023809523809523808
gusta,del,1,15,0.06666666666666667
oohves,el,1,1,1.0
$,oohves,1,1514,0.0006605019815059445
secundara,cuando,1,1,1.0
estaba,bien,1,31,0.03225806451612903
bien,chiquito,1,64,0.015625
o,cosas,1,51,0.0196078431372549
siii,así,1,84,0.011904761904761904
vecinos,&,1,1,1.0
eran,vecinos,1,12,0.08333333333333333
yo,crei,1,99,0.010101010101010102
ahhhhhh,ya,1,2,0.5
ah,valeee,1,16,0.0625
llevas,?,1,3,0.3333333333333333
cuantos,llevas,1,1,1.0
$,cuantos,1,1514,0.0006605019815059445
muchas,&,1,9,0.1111111111111111
había,muchas,1,12,0.08333333333333333
esas,si,1,10,0.1
cosas,así,1,12,0.08333333333333333
frase,o,1,1,1.0
chiquito,&,1,1,1.0
alguna,frase,1,4,0.25
invento,alguna,1,1,1.0
me,invento,1,217,0.004608294930875576
grupo,?,1,6,0.16666666666666666
mitad,del,1,3,0.3333333333333333
iba,la,1,19,0.05263157894736842
solo,iba,1,84,0.011904761904761904
inicio,solo,1,6,0.16666666666666666
escuela,al,1,28,0.03571428571428571
bienn,contigo,1,4,0.25
muy,bienn,1,56,0.017857142857142856
portó,muy,1,1,1.0
se,portó,1,143,0.006993006993006993
mi,rodilla,1,76,0.013157894736842105
para,ayudarle,1,71,0.014084507042253521
tu,próxima,1,51,0.0196078431372549
casa,para,1,11,0.09090909090909091
hizo,de,1,7,0.14285714285714285
menos,por,1,12,0.08333333333333333
diseño,?,1,1,1.0
de,diseño,1,348,0.0028735632183908046
como,de,1,54,0.018518518518518517
cosas,como,1,12,0.08333333333333333
gustan,ese,1,11,0.09090909090909091
bien,he,1,64,0.015625
quedaron,muy,1,2,0.5
h,&,1,2,0.5
con,junior,1,71,0.014084507042253521
buena,con,1,15,0.06666666666666667
canción,muy,1,3,0.3333333333333333
una,canción,1,55,0.01818181818181818
tiwmpo,&,1,4,0.25
tienes,tiwmpo,1,13,0.07692307692307693
aún,tienes,1,13,0.07692307692307693
bueno,aún,1,49,0.02040816326530612
ahhh,bueno,1,21,0.047619047619047616
contrario,&,1,1,1.0
lo,contrario,1,190,0.005263157894736842
todo,lo,1,22,0.045454545454545456
pasado,todo,1,6,0.16666666666666666
cosas,",",1,12,0.08333333333333333
exigentes,con,1,1,1.0
más,exigentes,1,30,0.03333333333333333
poner,más,1,6,0.16666666666666666
escuela,se,1,28,0.03571428571428571
próxima,escuela,1,1,1.0
de,cambiarlo,1,348,0.0028735632183908046
cambiarlo,a,1,1,1.0
a,excel,1,343,0.0029154518950437317
$,okayy,1,1514,0.0006605019815059445
la,casa,1,325,0.003076923076923077
eso,mejor,1,47,0.02127659574468085
veo,mejor,1,6,0.16666666666666666
la,veo,1,325,0.003076923076923077
vi,😓,1,10,0.1
laa,vi,1,1,1.0
no,laa,1,328,0.003048780487804878
contemplando,eso,1,2,0.5
iré,contemplando,1,3,0.3333333333333333
me,iré,1,217,0.004608294930875576
listo,a,1,5,0.2
jaja,listo,1,19,0.05263157894736842
okayy,jaja,1,1,1.0
mesessss,&,1,1,1.0
excel,estuvo,1,1,1.0
2,mesessss,1,12,0.08333333333333333
tus,2,1,7,0.14285714285714285
tener,tus,1,10,0.1
padre,vas,1,13,0.07692307692307693
otro,lugar,1,12,0.08333333333333333
tendremos,que,1,1,1.0
aqui,tendremos,1,10,0.1
llega,aqui,1,4,0.25
no,llega,1,328,0.003048780487804878
falten,&,1,1,1.0
que,falten,1,578,0.0017301038062283738
pues,tampoco,1,17,0.058823529411764705
demás,pues,1,5,0.2
app,de,1,3,0.3333333333333333
.,app,1,41,0.024390243902439025
contraseña,ya,1,2,0.5
pesadillas,",",1,1,1.0
lo,imaginé,1,190,0.005263157894736842
entonces,solo,1,21,0.047619047619047616
todos,?,1,16,0.0625
practica,todos,1,6,0.16666666666666666
igual,practica,1,68,0.014705882352941176
woow,igual,1,1,1.0
?,woow,1,312,0.003205128205128205
ennn,serioo,1,2,0.5
haces,bastante,1,3,0.3333333333333333
te,haces,1,129,0.007751937984496124
🫣,&,1,2,0.5
siiii,🫣,1,37,0.02702702702702703
difícil,no,1,4,0.25
semestre,va,1,11,0.09090909090909091
entres,este,1,1,1.0
que,entres,1,578,0.0017301038062283738
despertar,&,1,1,1.0
debías,despertar,1,1,1.0
te,debías,1,129,0.007751937984496124
en,en,1,196,0.00510204081632653
momento,en,1,6,0.16666666666666666
despiertas,en,1,1,1.0
te,despiertas,1,129,0.007751937984496124
supuestamente,es,1,1,1.0
que,supuestamente,1,578,0.0017301038062283738
medicina,",",1,1,1.0
la,medicina,1,325,0.003076923076923077
investigado,por,1,1,1.0
si,investigado,1,279,0.0035842293906810036
imaginé,&,1,3,0.3333333333333333
se,porto,1,143,0.006993006993006993
porto,buena,1,3,0.3333333333333333
es,café,1,163,0.006134969325153374
mas,frio,1,46,0.021739130434782608
semestre,que,1,11,0.09090909090909091
otro,semestre,1,12,0.08333333333333333
mejor,el,1,34,0.029411764705882353
",",mejor,1,515,0.001941747572815534
subo,&,1,1,1.0
me,subo,1,217,0.004608294930875576
jjajaja,no,1,1,1.0
$,jjajaja,1,1514,0.0006605019815059445
mensajes,jajja,1,3,0.3333333333333333
terminé,con,1,3,0.3333333333333333
si,terminé,1,279,0.0035842293906810036
café,&,1,1,1.0
mochila,es,1,2,0.5
onda,&,1,4,0.25
distingue,es,1,1,1.0
me,distingue,1,217,0.004608294930875576
mas,me,1,46,0.021739130434782608
y,creo,1,166,0.006024096385542169
mar,&,1,2,0.5
tele,y,1,2,0.5
viendo,en,1,2,0.5
estaba,viendo,1,31,0.03225806451612903
mazatlan,lo,1,1,1.0
de,mazatlan,1,348,0.0028735632183908046
mejor,jajaj,1,34,0.029411764705882353
ve,mejor,1,13,0.07692307692307693
aqui,se,1,10,0.1
sino,que,1,8,0.125
a,pesadillas,1,343,0.0029154518950437317
lo,tomo,1,190,0.005263157894736842
relacionado,a,1,1,1.0
de,comercio,1,348,0.0028735632183908046
solo,de,1,84,0.011904761904761904
escuela,solo,1,28,0.03571428571428571
es,escuela,1,163,0.006134969325153374
esca,es,1,1,1.0
la,esca,1,325,0.003076923076923077
acá,la,1,1,1.0
y,acá,1,166,0.006024096385542169
mas,rapido,1,46,0.021739130434782608
deja,mas,1,6,0.16666666666666666
este,te,1,20,0.05
realidad,&,1,5,0.2
haga,realidad,1,3,0.3333333333333333
ojala,un,1,13,0.07692307692307693
calorrr,&,1,1,1.0
el,calorrr,1,252,0.003968253968253968
aguanto,el,1,2,0.5
no,aguanto,1,328,0.003048780487804878
disparejo,&,1,1,1.0
está,disparejo,1,50,0.02
presionada,por,1,1,1.0
ibas,presionada,1,1,1.0
luego,ibas,1,16,0.0625
peor,y,1,4,0.25
lo,peor,1,190,0.005263157894736842
dejarlo,?,1,2,0.5
de,dejarlo,1,348,0.0028735632183908046
tratando,de,1,1,1.0
estas,tratando,1,4,0.25
comercio,y,1,1,1.0
y,admin,1,166,0.006024096385542169
admin,&,1,1,1.0
operaron,no,1,1,1.0
nada,relacionado,1,19,0.05263157894736842
es,nada,1,163,0.006134969325153374
explicación,",",1,1,1.0
su,explicación,1,18,0.05555555555555555
rara,su,1,2,0.5
medio,rara,1,6,0.16666666666666666
está,medio,1,50,0.02
tan,dulces,1,11,0.09090909090909091
fueran,tan,1,1,1.0
no,fueran,1,328,0.003048780487804878
unas,que,1,7,0.14285714285714285
$,unas,1,1514,0.0006605019815059445
no,(,1,328,0.003048780487804878
lo,operaron,1,190,0.005263157894736842
en,algunos,1,196,0.00510204081632653
cuidar,&,1,3,0.3333333333333333
creeme,que,1,1,1.0
siiii,creeme,1,37,0.02702702702702703
bien,siiii,1,64,0.015625
leche,?,1,1,1.0
con,leche,1,71,0.014084507042253521
gusta,con,1,15,0.06666666666666667
gruesas,&,1,1,1.0
muy,gruesas,1,56,0.017857142857142856
dejan,muy,1,1,1.0
las,dejan,1,78,0.01282051282051282
lugares,las,1,3,0.3333333333333333
algunos,lugares,1,2,0.5
frio,&,1,4,0.25
tomo,pero,1,1,1.0
y,contraseña,1,166,0.006024096385542169
geografía,&,1,1,1.0
avisas,si,1,7,0.14285714285714285
pan,&,1,2,0.5
de,pan,1,348,0.0028735632183908046
cachito,de,1,1,1.0
un,cachito,1,68,0.014705882352941176
relampagueando,&,1,1,1.0
está,relampagueando,1,50,0.02
ahorita,está,1,24,0.041666666666666664
fin,de,1,5,0.2
entregar,el,1,1,1.0
para,entregar,1,71,0.014084507042253521
varias,cosas,1,4,0.25
tengo,varias,1,19,0.05263157894736842
esqie,ahora,1,1,1.0
",",esqie,1,515,0.001941747572815534
graciasss,",",1,2,0.5
$,graciasss,1,1514,0.0006605019815059445
muuuy,bien,1,2,0.5
cerca,&,1,6,0.16666666666666666
muy,cerca,1,56,0.017857142857142856
no,estar,1,328,0.003048780487804878
castillos,o,1,1,1.0
los,castillos,1,86,0.011627906976744186
puedo,ir,1,11,0.09090909090909091
controladas,y,1,1,1.0
mas,controladas,1,46,0.021739130434782608
están,mucho,1,9,0.1111111111111111
ya,están,1,175,0.005714285714285714
verdad,ya,1,21,0.047619047619047616
sientes,mejor,1,3,0.3333333333333333
no,vienen,1,328,0.003048780487804878
vienen,más,1,2,0.5
te,debias,1,129,0.007751937984496124
ese,es,1,29,0.034482758620689655
siguiente,no,1,5,0.2
dia,siguiente,1,11,0.09090909090909091
al,dia,1,51,0.0196078431372549
respondieron,&,1,1,1.0
la,respondieron,1,325,0.003076923076923077
amigos,que,1,8,0.125
otros,amigos,1,7,0.14285714285714285
confirmaron,otros,1,1,1.0
me,confirmaron,1,217,0.004608294930875576
grabar,?,1,1,1.0
de,grabar,1,348,0.0028735632183908046
debias,de,1,1,1.0
apoco,te,1,4,0.25
más,fotos,1,30,0.03333333333333333
cumple,&,1,1,1.0
tu,cumple,1,51,0.0196078431372549
esa,si,1,21,0.047619047619047616
arriba,esa,1,4,0.25
de,arriba,1,348,0.0028735632183908046
medio,de,1,6,0.16666666666666666
dibujito,las,1,1,1.0
el,dibujito,1,252,0.003968253968253968
trae,el,1,4,0.25
arriba,trae,1,4,0.25
que,arriba,1,578,0.0017301038062283738
ya,vi,1,175,0.005714285714285714
fotos,ya,1,3,0.3333333333333333
sii,.,1,63,0.015873015873015872
de,geografía,1,348,0.0028735632183908046
pero,sin,1,140,0.007142857142857143
maestro,de,1,1,1.0
gustan,con,1,11,0.09090909090909091
atreverias,?,1,1,1.0
te,atreverias,1,129,0.007751937984496124
a,eso,1,343,0.0029154518950437317
similar,a,1,1,1.0
sabe,similar,1,6,0.16666666666666666
si,sabe,1,279,0.0035842293906810036
hecho,si,1,8,0.125
por1ue,de,1,2,0.5
dormido,&,1,4,0.25
bien,dormido,1,64,0.015625
quedé,bien,1,1,1.0
me,quedé,1,217,0.004608294930875576
usaron,antes,1,1,1.0
las,usaron,1,78,0.01282051282051282
limpian,los,1,1,1.0
las,limpian,1,78,0.01282051282051282
ayy,no,1,4,0.25
clase,del,1,15,0.06666666666666667
erq,esa,1,2,0.5
ya,erq,1,175,0.005714285714285714
pero,igual,1,140,0.007142857142857143
jaja,pero,1,19,0.05263157894736842
regresé,jaja,1,1,1.0
la,regresé,1,325,0.003076923076923077
sabor,jajaj,1,1,1.0
el,sabor,1,252,0.003968253968253968
tomarle,el,1,2,0.5
sin,tomarle,1,7,0.14285714285714285
con,se,1,71,0.014084507042253521
se,ven,1,143,0.006993006993006993
ven,pero,1,2,0.5
mi,calle,1,76,0.013157894736842105
al,maestro,1,51,0.0196078431372549
chicle,al,1,1,1.0
un,chicle,1,68,0.014705882352941176
pegaron,un,1,1,1.0
le,pegaron,1,63,0.015873015873015872
ganó,&,1,3,0.3333333333333333
h,pero,1,2,0.5
estaba,junior,1,31,0.03225806451612903
nominacion,estaba,1,1,1.0
segunda,nominacion,1,1,1.0
la,segunda,1,325,0.003076923076923077
agrada,🫡,1,3,0.3333333333333333
vale,me,1,26,0.038461538461538464
justo,mi,1,3,0.3333333333333333
me,pondría,1,217,0.004608294930875576
es,justo,1,163,0.006134969325153374
juego,jajaj,1,2,0.5
nuevo,juego,1,2,0.5
un,nuevo,1,68,0.014705882352941176
inventado,un,1,1,1.0
habrás,inventado,1,1,1.0
jajaja,habrás,1,12,0.08333333333333333
pero,jajaja,1,140,0.007142857142857143
juega,pero,1,1,1.0
se,juega,1,143,0.006993006993006993
asi,no,1,26,0.038461538461538464
mira,creo,1,5,0.2
pondría,una,1,1,1.0
idioma,y,1,1,1.0
cuanto,pueda,1,1,1.0
cambiar,el,1,2,0.5
solo,dijeron,1,84,0.011904761904761904
²,&,1,1,1.0
chi,²,1,1,1.0
veríamos,chi,1,1,1.0
día,veríamos,1,26,0.038461538461538464
frecuencia,&,1,1,1.0
por,frecuencia,1,80,0.0125
ordenar,por,1,1,1.0
$,ordenar,1,1514,0.0006605019815059445
5,minutos,1,10,0.1
en,5,1,196,0.00510204081632653
nlp,en,1,5,0.2
practica,3,1,6,0.16666666666666666
hacer,toda,1,14,0.07142857142857142
acaba,de,1,2,0.5
5215585543855,acaba,1,2,0.5
a,todo,1,343,0.0029154518950437317
*,a,1,2,0.5
.,todo,1,41,0.024390243902439025
sabe,.,1,6,0.16666666666666666
le,sabe,1,63,0.015873015873015872
dices,&,1,5,0.2
programa,me,1,2,0.5
del,programa,1,42,0.023809523809523808
funcionamiento,del,1,3,0.3333333333333333
duda,del,1,2,0.5
cualquier,duda,1,2,0.5
",",cualquier,1,515,0.001941747572815534
jajjaja,ntp,1,5,0.2
ntp,&,1,1,1.0
se,sabe,1,143,0.006993006993006993
paginas,&,1,2,0.5
tt,?,1,4,0.25
para,tt,1,71,0.014084507042253521
afectará,para,1,1,1.0
kos,afectará,1,1,1.0
no,kos,1,328,0.003048780487804878
porto,&,1,3,0.3333333333333333
a,porto,1,343,0.0029154518950437317
pregunté,a,1,3,0.3333333333333333
bigramas,&,1,1,1.0
con,bigramas,1,71,0.014084507042253521
seria,con,1,1,1.0
eso,seria,1,47,0.02127659574468085
11,paginas,1,1,1.0
sabe,con,1,6,0.16666666666666666
llevo,11,1,4,0.25
ya,llevo,1,175,0.005714285714285714
aviso,gabygod,1,7,0.14285714285714285
el,aviso,1,252,0.003968253968253968
ajjajaj,&,1,1,1.0
más,ajjajaj,1,30,0.03333333333333333
hacian,más,1,1,1.0
se,hacian,1,143,0.006993006993006993
creyendo,que,1,1,1.0
$,creyendo,1,1514,0.0006605019815059445
sr,&,1,1,1.0
ese,sr,1,29,0.034482758620689655
ti,gabygod,1,7,0.14285714285714285
gracias,a,1,27,0.037037037037037035
era,ese,1,23,0.043478260869565216
refiere,a,1,1,1.0
el,código,1,252,0.003968253968253968
nadie,tiene,1,7,0.14285714285714285
aun,nadie,1,24,0.041666666666666664
recuerda,que,1,1,1.0
$,recuerda,1,1514,0.0006605019815059445
inmediatamente,&,1,1,1.0
$,inmediatamente,1,1514,0.0006605019815059445
gabygod,jajajja,1,57,0.017543859649122806
nooo,gabygod,1,7,0.14285714285714285
acepten,&,1,2,0.5
lo,acepten,1,190,0.005263157894736842
a,exito,1,343,0.0029154518950437317
se,refiere,1,143,0.006993006993006993
he,perry,1,17,0.058823529411764705
jaj,&,1,1,1.0
$,jaj,1,1514,0.0006605019815059445
🤫,&,1,2,0.5
🤫,🤫,1,2,0.5
yya,🤫,1,1,1.0
$,yya,1,1514,0.0006605019815059445
quiso,perry,1,2,0.5
siiii,quiso,1,37,0.02702702702702703
retroalimentacion,&,1,1,1.0
la,retroalimentacion,1,325,0.003076923076923077
manden,la,1,1,1.0
correo,manden,1,6,0.16666666666666666
código,mas,1,2,0.5
ese,gabygod,1,29,0.034482758620689655
importaba,era,1,1,1.0
que,accediera,1,578,0.0017301038062283738
le,importaba,1,63,0.015873015873015872
gambino,dijo,1,5,0.2
final,gambino,1,6,0.16666666666666666
pero,",",1,140,0.007142857142857143
acceda,al,1,1,1.0
que,acceda,1,578,0.0017301038062283738
corregir,para,1,1,1.0
podría,corregir,1,1,1.0
se,podría,1,143,0.006993006993006993
corpus,&,1,2,0.5
ese,corpus,1,29,0.034482758620689655
accediera,a,1,1,1.0
explicitamente,que,1,1,1.0
debe,usar,1,3,0.3333333333333333
pusimos,explicitamente,1,1,1.0
le,pusimos,1,63,0.015873015873015872
distancias,le,1,1,1.0
las,distancias,1,78,0.01282051282051282
para,las,1,71,0.014084507042253521
entrenar,con,1,1,1.0
puedes,entrenar,1,9,0.1111111111111111
lo,puedes,1,190,0.005263157894736842
realidad,lo,1,5,0.2
corpur,&,1,1,1.0
este,corpur,1,20,0.05
usar,este,1,2,0.5
?,me,1,312,0.003205128205128205
me,mintió,1,217,0.004608294930875576
mintió,gerryyyyy,1,2,0.5
$,nomaaaa,1,1514,0.0006605019815059445
signo,pero,1,2,0.5
diferente,signo,1,2,0.5
tienen,diferente,1,8,0.125
veo,tienen,1,6,0.16666666666666666
pero,por,1,140,0.007142857142857143
vez,pero,1,19,0.05263157894736842
9,otra,1,3,0.3333333333333333
dieron,9,1,1,1.0
me,dieron,1,217,0.004608294930875576
hubo,clases,1,1,1.0
no,hubo,1,328,0.003048780487804878
nomaaaa,&,1,1,1.0
responde,yo,1,2,0.5
reqlidad,son,1,1,1.0
salir,mas,1,5,0.2
para,salir,1,71,0.014084507042253521
entradas,&,1,1,1.0
2,entradas,1,12,0.08333333333333333
con,2,1,71,0.014084507042253521
únicamente,con,1,1,1.0
que,únicamente,1,578,0.0017301038062283738
código,solo,1,2,0.5
mismo,código,1,12,0.08333333333333333
exactamente,el,1,2,0.5
es,exactamente,1,163,0.006134969325153374
or,es,1,1,1.0
en,reqlidad,1,196,0.00510204081632653
mismos,&,1,2,0.5
nosostroos,",",1,1,1.0
volvía,&,1,2,0.5
gerry,al,1,6,0.16666666666666666
cabello,a,1,2,0.5
cortar,el,1,1,1.0
a,cortar,1,343,0.0029154518950437317
la,fui,1,325,0.003076923076923077
modo,jajaj,1,3,0.3333333333333333
nahum,&,1,10,0.1
aparece,nahum,1,2,0.5
no,aparece,1,328,0.003048780487804878
ojala,aparte,1,13,0.07692307692307693
oooohhh,ojala,1,1,1.0
$,oooohhh,1,1514,0.0006605019815059445
ya,volvía,1,175,0.005714285714285714
va,ir,1,33,0.030303030303030304
martes,ya,1,1,1.0
el,martes,1,252,0.003968253968253968
según,el,1,5,0.2
que,dije,1,578,0.0017301038062283738
coincidía,con,1,1,1.0
no,coincidía,1,328,0.003048780487804878
volvía,pero,1,2,0.5
8,volvía,1,6,0.16666666666666666
el,8,1,252,0.003968253968253968
inicialmente,había,1,2,0.5
nahum,hasta,1,10,0.1
ir,nahum,1,20,0.05
la,or,1,325,0.003076923076923077
hicimos,nosostroos,1,6,0.16666666666666666
gerryyyyy,",",1,1,1.0
hace,solo,1,15,0.06666666666666667
no,veniste,1,328,0.003048780487804878
ahhh,no,1,21,0.047619047619047616
miércoles,verdad,1,6,0.16666666666666666
minería,es,1,2,0.5
exámen,de,1,1,1.0
el,exámen,1,252,0.003968253968253968
oye,el,1,7,0.14285714285714285
provechooñ,&,1,1,1.0
$,provechooñ,1,1514,0.0006605019815059445
ejemplo,no,1,2,0.5
ese,ejemplo,1,29,0.034482758620689655
solo,ese,1,84,0.011904761904761904
se,hace,1,143,0.006993006993006993
dijo,lo,1,30,0.03333333333333333
jajajjajajaj,mejor,1,1,1.0
$,jajajjajajaj,1,1514,0.0006605019815059445
20,&,1,1,1.0
de,20,1,348,0.0028735632183908046
pasado,de,1,6,0.16666666666666666
habias,pasado,1,1,1.0
ya,habias,1,175,0.005714285714285714
preguntado,y,1,1,1.0
habia,preguntado,1,11,0.09090909090909091
te,habia,1,129,0.007751937984496124
creo,te,1,106,0.009433962264150943
",",ayer,1,515,0.001941747572815534
veniste,?,1,1,1.0
según,iba,1,5,0.2
ese,hicimos,1,29,0.034482758620689655
de,borrar,1,348,0.0028735632183908046
si,ese,1,279,0.0035842293906810036
wuuuuuyyy,&,1,1,1.0
$,wuuuuuyyy,1,1514,0.0006605019815059445
entendí,&,1,1,1.0
que,entendí,1,578,0.0017301038062283738
dataset,?,1,1,1.0
del,dataset,1,42,0.023809523809523808
columnas,del,1,1,1.0
de,columnas,1,348,0.0028735632183908046
resto,de,1,1,1.0
el,resto,1,252,0.003968253968253968
borrar,el,1,2,0.5
cual,debes,1,2,0.5
dar,unos,1,5,0.2
tal,cual,1,17,0.058823529411764705
entendi,",",1,1,1.0
no,entendi,1,328,0.003048780487804878
algo,no,1,14,0.07142857142857142
solo,algo,1,84,0.011904761904761904
mando,&,1,3,0.3333333333333333
lo,mando,1,190,0.005263157894736842
deja,te,1,6,0.16666666666666666
vistos,&,1,1,1.0
por,vistos,1,80,0.0125
temas,por,1,2,0.5
unos,temas,1,4,0.25
ese,correo,1,29,0.034482758620689655
bueno,solo,1,49,0.02040816326530612
diapositivas,(,1,1,1.0
consultar,contigo,1,1,1.0
nos,acepten,1,26,0.038461538461538464
5215512499392,crees,1,2,0.5
oye,@,1,7,0.14285714285714285
coach,&,1,1,1.0
nuestro,coach,1,3,0.3333333333333333
es,nuestro,1,163,0.006134969325153374
capturarlo,&,1,1,1.0
que,capturarlo,1,578,0.0017301038062283738
desde,mañana,1,15,0.06666666666666667
ya,desde,1,175,0.005714285714285714
el,si,1,252,0.003968253968253968
siii,jajajha,1,84,0.011904761904761904
vierned,&,1,1,1.0
en,vierned,1,196,0.00510204081632653
hemos,visto,1,1,1.0
lo,hemos,1,190,0.005263157894736842
porque,nunca,1,61,0.01639344262295082
viernes,vdd,1,8,0.125
igual,no,1,68,0.014705882352941176
salgal,igual,1,1,1.0
$,salgal,1,1514,0.0006605019815059445
supongo,&,1,2,0.5
quitarlo,supongo,1,2,0.5
es,quitarlo,1,163,0.006134969325153374
ultimisimaa,opción,1,1,1.0
como,ultimisimaa,1,54,0.018518518518518517
y,como,1,166,0.006024096385542169
acepten,el,1,2,0.5
el,curriculum,1,252,0.003968253968253968
curriculum,tan,1,2,0.5
(,especialidad,1,4,0.25
publicado,numerosos,1,1,1.0
ha,publicado,1,10,0.1
computacionales,.,1,2,0.5
doctorado,en,1,1,1.0
un,doctorado,1,68,0.014705882352941176
),y,1,2,0.5
robótica,),1,1,1.0
visión,robótica,1,1,1.0
y,visión,1,166,0.006024096385542169
artificial,y,1,2,0.5
en,inteligencia,1,196,0.00510204081632653
especialidad,en,1,1,1.0
computacionales,(,1,2,0.5
tan,largo,1,11,0.09090909090909091
maestría,en,1,1,1.0
una,maestría,1,55,0.01818181818181818
zacatepec,",",1,1,1.0
de,zacatepec,1,348,0.0028735632183908046
tecnológico,de,1,1,1.0
instituto,tecnológico,1,1,1.0
del,instituto,1,42,0.023809523809523808
egresado,del,1,1,1.0
$,egresado,1,1514,0.0006605019815059445
enoje,vdd,1,3,0.3333333333333333
brito,?,1,4,0.25
largo,de,1,4,0.25
sisiisisi,&,1,1,1.0
$,sisiisisi,1,1514,0.0006605019815059445
pase,&,1,4,0.25
el,signo,1,252,0.003968253968253968
area,&,1,1,1.0
esa,area,1,21,0.047619047619047616
brito,va,1,4,0.25
curriculum,de,1,2,0.5
su,curriculum,1,18,0.05555555555555555
porque,su,1,61,0.01639344262295082
?,porque,1,312,0.003205128205128205
agregamos,no,1,2,0.5
lo,agregamos,1,190,0.005263157894736842
pregunta,&,1,3,0.3333333333333333
era,pregunta,1,23,0.043478260869565216
signo,ajajja,1,2,0.5
falto,el,1,1,1.0
gabygoddd,&,1,1,1.0
me,falto,1,217,0.004608294930875576
perdon,me,1,5,0.2
ah,perdon,1,16,0.0625
a,gaby,1,343,0.0029154518950437317
computadora,&,1,1,1.0
por,computadora,1,80,0.0125
vision,por,1,1,1.0
de,vision,1,348,0.0028735632183908046
agregaemos,lo,1,1,1.0
",",agregaemos,1,515,0.001941747572815534
ciero,",",1,1,1.0
por,ciero,1,80,0.0125
perdon,gabygoddd,1,5,0.2
$,anulo,1,1514,0.0006605019815059445
nosnla,pase,1,1,1.0
lo,vemos,1,190,0.005263157894736842
que,nosnla,1,578,0.0017301038062283738
digital,que,1,1,1.0
firma,digital,1,1,1.0
su,firma,1,18,0.05555555555555555
agradar,lo,1,1,1.0
pueda,agradar,1,5,0.2
le,pueda,1,63,0.015873015873015872
tanto,le,1,4,0.25
agrada,pero,1,3,0.3333333333333333
vive,&,1,1,1.0
donde,vive,1,14,0.07142857142857142
o,donde,1,51,0.0196078431372549
donde,lo,1,14,0.07142857142857142
anulo,funa,1,1,1.0
digamos,",",1,2,0.5
le,digamos,1,63,0.015873015873015872
modo,que,1,3,0.3333333333333333
pues,ni,1,17,0.058823529411764705
limite,&,1,1,1.0
al,limite,1,51,0.0196078431372549
es,al,1,163,0.006134969325153374
única,opción,1,2,0.5
si,el,1,279,0.0035842293906810036
noma,&,1,1,1.0
$,noma,1,1514,0.0006605019815059445
funa,&,1,1,1.0
numerosos,artículos,1,1,1.0
artículos,de,1,1,1.0
de,investigación,1,348,0.0028735632183908046
bien,jajaj,1,64,0.015625
demas,me,1,2,0.5
y,demas,1,166,0.006024096385542169
abrirlo,&,1,1,1.0
deja,abrirlo,1,6,0.16666666666666666
me,deja,1,217,0.004608294930875576
nomaa,&,1,1,1.0
$,nomaa,1,1514,0.0006605019815059445
jajjaja,&,1,5,0.2
mensaje,.,1,2,0.5
este,mensaje,1,20,0.05
eliminó,este,1,1,1.0
se,eliminó,1,143,0.006993006993006993
viste,bien,1,2,0.5
esto,jajajja,1,4,0.25
no,gaby,1,328,0.003048780487804878
jajja,no,1,15,0.06666666666666667
firmó,zagal,1,1,1.0
que,firmó,1,578,0.0017301038062283738
lo,tiene,1,190,0.005263157894736842
esque,lo,1,30,0.03333333333333333
agregue,&,1,1,1.0
lo,agregue,1,190,0.005263157894736842
así,?,1,26,0.038461538461538464
ven,así,1,2,0.5
como,ven,1,54,0.018518518518518517
conahcyt,.,1,1,1.0
dijo,esto,1,30,0.03333333333333333
de,logró,1,348,0.0028735632183908046
reconocido,por,1,1,1.0
triple,?,1,1,1.0
a,consultar,1,343,0.0029154518950437317
lo,ibamos,1,190,0.005263157894736842
propusimos,",",1,1,1.0
te,propusimos,1,129,0.007751937984496124
boys,te,1,1,1.0
gummi,boys,1,1,1.0
$,gummi,1,1514,0.0006605019815059445
?,jajaja,1,312,0.003205128205128205
responsibilidad,gabygod,1,1,1.0
la,responsibilidad,1,325,0.003076923076923077
aceptas,la,1,1,1.0
o,aceptas,1,51,0.0196078431372549
volado,triple,1,2,0.5
logró,gabygod,1,1,1.0
pag,jajajha,1,2,0.5
de,pag,1,348,0.0028735632183908046
num,de,1,1,1.0
el,num,1,252,0.003968253968253968
movio,el,1,1,1.0
se,movio,1,143,0.006993006993006993
word,",",1,1,1.0
a,word,1,343,0.0029154518950437317
quebpasar,otra,1,1,1.0
tedrwmos,quebpasar,1,1,1.0
lo,tedrwmos,1,190,0.005263157894736842
aunque,creo,1,6,0.16666666666666666
por,conahcyt,1,80,0.0125
1,reconocido,1,10,0.1
