Term1,Term2,BigramFreq,ContextFreq,BigramProb
mañana,con,1,8,0.125
presentar,mañana,1,1,1.0
a,presentar,1,47,0.02127659574468085
",",vas,1,64,0.015625
$,oyeee,1,416,0.002403846153846154
verdad,&,1,3,0.3333333333333333
mimir,gabygod,1,2,0.5
regex,&,1,1,1.0
de,regex,1,54,0.018518518518518517
3,preguntas,1,5,0.2
como,3,1,8,0.125
hay,como,1,4,0.25
que,hay,1,61,0.01639344262295082
decirles,que,1,1,1.0
olvidó,decirles,1,2,0.5
también,se,1,7,0.14285714285714285
grupo,de,1,1,1.0
un,grupo,1,15,0.06666666666666667
estas,en,1,3,0.3333333333333333
jamás,supe,1,1,1.0
comiste,&,1,1,1.0
las,comiste,1,8,0.125
te,las,1,16,0.0625
uvas,&,1,1,1.0
235,uvas,1,1,1.0
$,235,1,416,0.002403846153846154
30,&,1,2,0.5
9,:,1,1,1.0
5215565635201,9,1,9,0.1111111111111111
5215512499392,@,1,19,0.05263157894736842
nuevo,@,1,1,1.0
año,nuevo,1,2,0.5
feliz,año,1,1,1.0
$,feliz,1,416,0.002403846153846154
visto,con,1,2,0.5
hemos,visto,1,1,1.0
que,hemos,1,61,0.01639344262295082
es,lo,1,13,0.07692307692307693
que,es,1,61,0.01639344262295082
confirmó,que,1,1,1.0
$,confirmó,1,416,0.002403846153846154
xdd,&,1,1,1.0
semestre,xdd,1,2,0.5
$,jamás,1,416,0.002403846153846154
supe,a,1,1,1.0
que,estas,1,61,0.01639344262295082
a,que,1,47,0.02127659574468085
exacto,&,1,1,1.0
$,exacto,1,416,0.002403846153846154
siento,&,1,2,0.5
café,jr,1,1,1.0
tomaras,café,1,1,1.0
no,tomaras,1,56,0.017857142857142856
visto,&,1,2,0.5
había,visto,1,1,1.0
lo,había,1,29,0.034482758620689655
este,no,1,12,0.08333333333333333
jajajaja,este,1,5,0.2
$,x3,1,416,0.002403846153846154
enojo,@,1,1,1.0
se,enojo,1,28,0.03571428571428571
ya,se,1,32,0.03125
5215512499392,ya,1,19,0.05263157894736842
correo,&,1,2,0.5
ese,correo,1,3,0.3333333333333333
hasta,ese,1,2,0.5
credenciales,hasta,1,1,1.0
con,credenciales,1,18,0.05555555555555555
referia,con,1,1,1.0
se,referia,1,28,0.03571428571428571
de,semestre,1,54,0.018518518518518517
inició,de,1,1,1.0
el,inició,1,47,0.02127659574468085
desde,el,1,1,1.0
ya,le,1,32,0.03125
diego,ya,1,1,1.0
",",diego,1,64,0.015625
elegir,",",1,1,1.0
que,elegir,1,61,0.01639344262295082
tienes,que,1,3,0.3333333333333333
y,tienes,1,32,0.03125
lineal,&,1,1,1.0
algebra,lineal,1,1,1.0
de,algebra,1,54,0.018518518518518517
repaso,de,1,1,1.0
un,repaso,1,15,0.06666666666666667
de,un,1,54,0.018518518518518517
exposiciones,de,1,1,1.0
empezamos,exposiciones,1,1,1.0
semana,empezamos,1,2,0.5
siguiente,semana,1,1,1.0
la,siguiente,1,29,0.034482758620689655
cierto,la,1,4,0.25
patrocino,@,1,1,1.0
que,patrocino,1,61,0.01639344262295082
tarea,que,1,2,0.5
la,tarea,1,29,0.034482758620689655
le,dijo,1,14,0.07142857142857142
que,pues,1,61,0.01639344262295082
pues,estas,1,2,0.5
los,dias,1,11,0.09090909090909091
hablando,desde,1,2,0.5
lo,esta,1,29,0.034482758620689655
todo,de,1,5,0.2
esta,todo,1,15,0.06666666666666667
lit,esta,1,1,1.0
$,lit,1,416,0.002403846153846154
viniste,.,1,1,1.0
no,viniste,1,56,0.017857142857142856
que,no,1,61,0.01639344262295082
dias,que,1,2,0.5
para,los,1,13,0.07692307692307693
estas,faltando,1,3,0.3333333333333333
esponjosito,",",1,8,0.125
hablando,el,1,2,0.5
reproducción,de,1,1,1.0
de,reproducción,1,54,0.018518518518518517
lista,de,1,1,1.0
una,lista,1,11,0.09090909090909091
esta,una,1,15,0.06666666666666667
aquí,esta,1,1,1.0
",",aquí,1,64,0.015625
faltando,&,1,1,1.0
$,alguien,1,416,0.002403846153846154
alguien,ha,1,1,1.0
ha,trabajado,1,2,0.5
yo,le,1,12,0.08333333333333333
confirmo,x3,1,2,0.5
olvidó,x2,1,2,0.5
sisisis,&,1,1,1.0
$,sisisis,1,416,0.002403846153846154
ajjssjsjs,&,1,1,1.0
olvidoooo,ajjssjsjs,1,1,1.0
me,olvidoooo,1,24,0.041666666666666664
nomaaaaaaa,",",1,1,1.0
$,nomaaaaaaa,1,416,0.002403846153846154
masiosare,&,1,1,1.0
sea,masiosare,1,1,1.0
aunque,sea,1,1,1.0
$,aunque,1,416,0.002403846153846154
considerado,.,1,1,1.0
muy,considerado,1,3,0.3333333333333333
eres,muy,1,3,0.3333333333333333
",",eres,1,64,0.015625
gracias,pop,1,21,0.047619047619047616
🫡,&,1,1,1.0
gusto,🫡,1,2,0.5
mucho,gusto,1,2,0.5
con,mucho,1,18,0.05555555555555555
digo,con,1,4,0.25
$,hnyork,1,416,0.002403846153846154
hnyork,&,1,1,1.0
$,recordar,1,416,0.002403846153846154
el,miércoles,1,47,0.02127659574468085
a,gabygod,1,47,0.02127659574468085
apoyo,a,1,1,1.0
$,apoyo,1,416,0.002403846153846154
puentecito,&,1,1,1.0
buen,puentecito,1,1,1.0
que,buen,1,61,0.01639344262295082
entendí,xd,1,3,0.3333333333333333
ya,entendí,1,32,0.03125
también,de,1,7,0.14285714285714285
miércoles,también,1,1,1.0
dar,el,1,2,0.5
recordar,el,1,1,1.0
quieren,dar,1,1,1.0
no,quieren,1,56,0.017857142857142856
diles,que,1,1,1.0
$,diles,1,416,0.002403846153846154
confirmo,x2,1,2,0.5
vida,.,1,1,1.0
la,vida,1,29,0.034482758620689655
hny,de,1,4,0.25
último,hny,1,1,1.0
el,último,1,47,0.02127659574468085
le,digo,1,14,0.07142857142857142
si,pop,1,22,0.045454545454545456
trabajado,con,1,1,1.0
jajajajaja,&,1,1,1.0
mmmm,son,1,1,1.0
"""",mmmm,1,2,0.5
$,"""",1,416,0.002403846153846154
escuche,&,1,1,1.0
solo,escuche,1,9,0.1111111111111111
yo,solo,1,12,0.08333333333333333
chicas,&,1,2,0.5
tiempo,chicas,1,4,0.25
el,tiempo,1,47,0.02127659574468085
pasa,el,1,2,0.5
rápido,pasa,1,1,1.0
que,rápido,1,61,0.01639344262295082
año,&,1,2,0.5
ultimo,año,1,1,1.0
$,ultimo,1,416,0.002403846153846154
equipo,?,1,6,0.16666666666666666
en,equipo,1,17,0.058823529411764705
trabaja,en,1,1,1.0
como,trabaja,1,8,0.125
saben,como,1,1,1.0
o,saben,1,4,0.25
porto,o,1,1,1.0
con,porto,1,18,0.05555555555555555
son,muy,1,2,0.5
muy,poquitas,1,3,0.3333333333333333
poquitas,"""",1,1,1.0
malo,&,1,1,1.0
$,jajajajaja,1,416,0.002403846153846154
hny,gabygod,1,4,0.25
pasa,nada,1,2,0.5
no,pasa,1,56,0.017857142857142856
pop,&,1,6,0.16666666666666666
tiste,pop,1,1,1.0
pongas,tiste,1,1,1.0
te,pongas,1,16,0.0625
uuuuuuuh,&,1,1,1.0
$,uuuuuuuh,1,416,0.002403846153846154
el,malo,1,47,0.02127659574468085
"""",&,1,2,0.5
fue,el,1,3,0.3333333333333333
siempre,fue,1,1,1.0
$,siempre,1,416,0.002403846153846154
a,gaby,1,47,0.02127659574468085
mentiste,a,1,1,1.0
le,mentiste,1,14,0.07142857142857142
disocie,&,1,1,1.0
me,disocie,1,24,0.041666666666666664
después,me,1,1,1.0
y,después,1,32,0.03125
dije,nada,1,1,1.0
