Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
yo,voy,a,1,2,0.5
saber,que,pusiste,1,1,1.0
que,pusiste,en,1,1,1.0
forms,también,&,1,1,1.0
lo,f,del,1,2,0.5
$,lo,f,1,5,0.2
$,awanta,&,1,4,0.25
ia,¿,verdad,1,1,1.0
y,c,),1,1,1.0
de,ia,¿,1,6,0.16666666666666666
es,de,ia,1,3,0.3333333333333333
bioinspirados,es,de,1,1,1.0
algoritmos,bioinspirados,es,1,5,0.2
c,),del,1,2,0.5
esa,de,algoritmos,1,1,1.0
$,esa,de,1,2,0.5
un,forms,también,1,1,1.0
%,inglés,&,1,1,1.0
en,un,forms,1,7,0.14285714285714285
es,en,un,1,6,0.16666666666666666
cic,si,es,1,1,1.0
del,cic,si,1,3,0.3333333333333333
externa,del,cic,1,1,1.0
optativa,externa,del,1,1,1.0
la,optativa,externa,1,1,1.0
$,la,optativa,1,9,0.1111111111111111
algoritmos,bioinspirados,&,1,5,0.2
a,algoritmos,bioinspirados,1,1,1.0
vámonos,a,algoritmos,1,1,1.0
$,vámonos,a,1,2,0.5
f,del,cic,1,1,1.0
del,cic,es,1,3,0.3333333333333333
cic,es,que,1,1,1.0
es,que,dicen,1,32,0.03125
100,%,inglés,1,2,0.5
pusiste,en,los,1,1,1.0
es,100,%,1,1,1.0
clase,es,100,1,2,0.5
en,los,a,1,3,0.3333333333333333
los,a,),1,1,1.0
a,),y,1,2,0.5
),y,c,1,5,0.2
entonces,la,clase,1,1,1.0
extranjeros,entonces,la,1,1,1.0
son,extranjeros,entonces,1,1,1.0
profes,son,extranjeros,1,1,1.0
algunos,profes,son,1,1,1.0
$,algunos,profes,1,1,1.0
clases,xd,&,1,1,1.0
sus,clases,xd,1,1,1.0
en,sus,clases,1,1,1.0
nivel,en,sus,1,1,1.0
más,nivel,en,1,1,1.0
hay,más,nivel,1,1,1.0
y,hay,más,1,1,1.0
complejo,y,hay,1,1,1.0
más,complejo,y,1,3,0.3333333333333333
es,más,complejo,1,4,0.25
que,dicen,que,1,1,1.0
la,mañana,es,1,8,0.125
y,algo,sad,1,1,1.0
vas,bien,op,1,1,1.0
así,con,esa,1,2,0.5
profes,¿,?,1,1,1.0
black,flag,(,1,2,0.5
una,black,flag,1,1,1.0
como,una,black,1,2,0.5
que,es,como,1,17,0.058823529411764705
flag,",",creo,1,1,1.0
red,flag,",",1,2,0.5
¿,?,0,1,52,0.019230769230769232
supera,la,red,1,1,1.0
descripción,supera,la,1,1,1.0
esa,descripción,supera,1,1,1.0
con,esa,descripción,1,2,0.5
$,así,con,1,6,0.16666666666666666
otros,profes,¿,1,1,1.0
nahum,?,&,1,2,0.5
a,nahum,?,1,4,0.25
extrañar,a,nahum,1,1,1.0
para,extrañar,a,1,1,1.0
momento,para,extrañar,1,1,1.0
es,momento,para,1,1,1.0
¿,es,momento,1,2,0.5
$,¿,es,1,39,0.02564102564102564
eso,jajaja,&,1,1,1.0
crazy,eso,jajaja,1,1,1.0
bien,crazy,eso,1,1,1.0
lee,bien,crazy,1,1,1.0
flag,(,?,1,1,1.0
$,y,luego,1,44,0.022727272727272728
jajajaj,se,lee,1,1,1.0
no,es,la,1,8,0.125
en,el,turno,1,23,0.043478260869565216
flags,en,el,1,1,1.0
red,flags,en,1,1,1.0
tuvieron,clases,con,1,1,1.0
puras,red,flags,1,1,1.0
uy,puras,red,1,1,1.0
$,uy,puras,1,1,1.0
es,alejandro,&,1,1,1.0
flag,es,alejandro,1,1,1.0
clases,con,los,1,1,1.0
red,flag,es,1,2,0.5
es,la,red,1,8,0.125
entonces,no,es,1,2,0.5
y,luego,se,1,2,0.5
alegría,entonces,no,1,1,1.0
$,alegría,entonces,1,1,1.0
cierto,jajajja,&,1,1,1.0
ah,cierto,jajajja,1,1,1.0
$,ah,cierto,1,20,0.05
con,los,otros,1,5,0.2
xdddd,jajajaja,&,1,1,1.0
alegría,xdddd,jajajaja,1,1,1.0
los,otros,profes,1,1,1.0
apellida,alegría,xdddd,1,1,1.0
se,apellida,alegría,1,1,1.0
luego,se,apellida,1,1,1.0
se,lee,bien,1,3,0.3333333333333333
?,0,:,1,1,1.0
importante,y,algo,1,1,1.0
itztzin,algo,así,1,1,1.0
a,nadie,le,1,1,1.0
que,a,nadie,1,3,0.3333333333333333
él,¿,?,1,1,1.0
a,él,¿,1,1,1.0
igual,a,él,1,1,1.0
enseña,igual,a,1,1,1.0
entonces,enseña,igual,1,1,1.0
$,entonces,enseña,1,1,1.0
qué,asco,&,1,1,1.0
fff,qué,asco,1,1,1.0
$,fff,qué,1,3,0.3333333333333333
algo,así,&,1,2,0.5
horacio,itztzin,algo,1,1,1.0
le,puso,10,1,1,1.0
era,horacio,itztzin,1,1,1.0
$,era,horacio,1,1,1.0
investigador,”,&,1,1,1.0
“,investigador,”,1,1,1.0
el,“,investigador,1,1,1.0
aaaah,el,“,1,1,1.0
$,aaaah,el,1,1,1.0
fue,?,&,1,1,1.0
último,semestre,&,1,1,1.0
este,último,semestre,1,1,1.0
op,este,último,1,1,1.0
bien,op,este,1,2,0.5
nadie,le,puso,1,1,1.0
puso,10,.,1,1,1.0
why,jajajaj,se,1,1,1.0
qué,tal,te,1,6,0.16666666666666666
o,why,jajajaj,1,1,1.0
$,niceee,¿,1,2,0.5
niceee,¿,qué,1,1,1.0
clase,o,why,1,1,1.0
da,clase,o,1,2,0.5
no,da,clase,1,1,1.0
sea,no,da,1,1,1.0
o,sea,no,1,2,0.5
$,o,sea,1,9,0.1111111111111111
que,pasó,&,1,1,1.0
$,que,pasó,1,14,0.07142857142857142
¿,qué,tal,1,3,0.3333333333333333
tal,te,fue,1,1,1.0
10,.,&,1,1,1.0
te,fue,?,1,2,0.5
aviso,",",gerrygod,1,1,1.0
te,aviso,",",1,12,0.08333333333333333
de,algo,te,1,3,0.3333333333333333
vavava,igual,si,1,3,0.3333333333333333
lee,peligroso,&,1,1,1.0
se,lee,peligroso,1,3,0.3333333333333333
lo,merecía,&,1,1,1.0
se,lo,merecía,1,2,0.5
si,se,lo,1,6,0.16666666666666666
josué,si,se,1,2,0.5
$,josué,si,1,2,0.5
el,turno,matutino,1,1,1.0
turno,matutino,&,1,1,1.0
$,ya,investigué,1,57,0.017543859649122806
pero,los,que,1,1,1.0
es,la,primera,1,8,0.125
f,",",creo,1,2,0.5
tan,f,",",1,2,0.5
es,tan,f,1,1,1.0
no,es,tan,1,8,0.125
dicen,que,no,1,5,0.2
entró,dicen,que,1,1,1.0
cuando,entró,dicen,1,1,1.0
conocieron,cuando,entró,1,1,1.0
la,conocieron,cuando,1,1,1.0
que,la,conocieron,1,9,0.1111111111111111
los,que,la,1,4,0.25
f,pero,los,1,2,0.5
primera,vez,que,1,1,1.0
medio,f,pero,1,1,1.0
es,medio,f,1,1,1.0
que,es,medio,1,17,0.058823529411764705
voy,entonces,jaja,1,1,1.0
asignaturas,y,dicen,1,1,1.0
otras,asignaturas,y,1,1,1.0
entonces,jaja,&,1,1,1.0
en,otras,asignaturas,1,1,1.0
ubican,en,otras,1,1,1.0
la,ubican,en,1,1,1.0
claudia,la,ubican,1,1,1.0
blanquel,claudia,la,1,1,1.0
la,primera,vez,1,3,0.3333333333333333
vez,que,va,1,1,1.0
ya,investigué,de,1,1,1.0
$,ntp,también,1,9,0.1111111111111111
pues,mejor,no,1,1,1.0
información,importante,y,1,1,1.0
tengo,información,importante,1,1,1.0
$,tengo,información,1,5,0.2
ti,¿,?,1,1,1.0
a,ti,¿,1,5,0.2
40,y,a,1,1,1.0
:,40,y,1,3,0.3333333333333333
mejor,no,voy,1,1,1.0
también,me,reí,1,1,1.0
ntp,también,me,1,1,1.0
no,voy,entonces,1,3,0.3333333333333333
notado,xddd,&,1,1,1.0
a,dar,modelado,1,4,0.25
había,notado,xddd,1,1,1.0
lo,había,notado,1,1,1.0
no,lo,había,1,6,0.16666666666666666
jajajaja,no,lo,1,2,0.5
eso,parece,&,1,1,1.0
$,eso,parece,1,10,0.1
seguiré,investigando,&,1,1,1.0
pero,seguiré,investigando,1,1,1.0
",",pero,seguiré,1,10,0.1
predictivo,",",pero,1,1,1.0
modelado,predictivo,",",1,1,1.0
dar,modelado,predictivo,1,1,1.0
garcía,blanquel,claudia,1,1,1.0
a,garcía,blanquel,1,1,1.0
$,a,garcía,1,18,0.05555555555555555
con,“,en,1,1,1.0
ya,viste,que,1,1,1.0
$,ya,viste,1,57,0.017543859649122806
mixto,(,?,1,1,1.0
horario,mixto,(,1,1,1.0
toca,horario,mixto,1,1,1.0
$,toca,horario,1,1,1.0
a,la,mañana,1,11,0.09090909090909091
quiero,ir,a,1,2,0.5
yo,quiero,ir,1,1,1.0
$,yo,quiero,1,24,0.041666666666666664
”,jajjaa,&,1,1,1.0
contratación,”,jajjaa,1,4,0.25
issues,con,“,1,1,1.0
vava,🦔,&,1,1,1.0
trust,issues,con,1,1,1.0
tengo,trust,issues,1,1,1.0
bro,tengo,trust,1,1,1.0
$,bro,tengo,1,1,1.0
enseña,bien,&,1,1,1.0
y,enseña,bien,1,1,1.0
$,y,enseña,1,44,0.022727272727272728
es,cool,&,1,1,1.0
que,es,cool,1,17,0.058823529411764705
$,y,dicen,1,44,0.022727272727272728
de,gambino,&,1,2,0.5
investigué,de,gambino,1,1,1.0
viste,que,en,1,1,1.0
no,tuvieron,clases,1,1,1.0
la,tarde,ni,1,2,0.5
tarde,ni,tienen,1,1,1.0
jajaja,vava,🦔,1,3,0.3333333333333333
$,💀,&,1,1,1.0
al,“,en,1,1,1.0
miedo,al,“,1,1,1.0
sin,miedo,al,1,1,1.0
$,sin,miedo,1,1,1.0
xddddddd,vava,&,1,1,1.0
$,no,tuvieron,1,40,0.025
$,xddddddd,vava,1,1,1.0
puro,titanic,&,1,1,1.0
hay,puro,titanic,1,1,1.0
tarde,hay,puro,1,1,1.0
la,tarde,hay,1,2,0.5
$,literalmente,&,1,2,0.5
optativa,00,:,1,1,1.0
una,optativa,00,1,1,1.0
falta,una,optativa,1,1,1.0
les,falta,una,1,1,1.0
?,les,falta,1,1,1.0
¿,?,les,1,52,0.019230769230769232
completo,¿,?,1,1,1.0
horario,completo,¿,1,1,1.0
el,horario,completo,1,2,0.5
tienen,el,horario,1,1,1.0
ni,tienen,el,1,1,1.0
ya,sabes,",",1,9,0.1111111111111111
ir,a,1,1,8,0.125
$,que,tal,1,14,0.07142857142857142
gracias,gerry,ㅠㅠㅠㅠ,1,1,1.0
otros,intervalos,&,1,1,1.0
de,otros,intervalos,1,1,1.0
entero,de,otros,1,3,0.3333333333333333
aviso,si,me,1,2,0.5
pregunto,y,te,1,1,1.0
luego,pregunto,y,1,1,1.0
similar,luego,pregunto,1,1,1.0
algo,similar,luego,1,2,0.5
encontró,algo,similar,1,1,1.0
más,encontró,algo,1,1,1.0
alguien,más,encontró,1,1,1.0
si,alguien,más,1,1,1.0
ver,si,alguien,1,11,0.09090909090909091
sé,",",a,1,3,0.3333333333333333
pues,no,sé,1,4,0.25
vavava,pues,no,1,1,1.0
xddd,vavava,pues,1,1,1.0
jajaja,xddd,vavava,1,5,0.2
ah,jajaja,xddd,1,2,0.5
similar,?,&,1,1,1.0
algo,similar,?,1,2,0.5
encontraste,algo,similar,1,1,1.0
tú,encontraste,algo,1,1,1.0
¿,tú,encontraste,1,8,0.125
gerry,.,&,1,1,1.0
",",gerry,.,1,15,0.06666666666666667
que,bueno,&,1,3,0.3333333333333333
$,gracias,gerry,1,26,0.038461538461538464
gerry,ㅠㅠㅠㅠ,&,1,1,1.0
a,vavava,que,1,1,1.0
$,¿,si,1,39,0.02564102564102564
sientes,en,una,1,1,1.0
dolor,sientes,en,1,1,1.0
tanto,dolor,sientes,1,1,1.0
qué,tanto,dolor,1,1,1.0
checar,qué,tanto,1,1,1.0
puedes,checar,qué,1,1,1.0
que,puedes,checar,1,2,0.5
la,que,puedes,1,3,0.3333333333333333
es,la,que,1,8,0.125
esta,es,la,1,2,0.5
?,¿,todo,1,2,0.5
seguro,?,¿,1,4,0.25
tengas,bonitas,vacaciones,1,1,1.0
que,tengas,bonitas,1,1,1.0
$,que,tengas,1,14,0.07142857142857142
que,avisen,&,1,1,1.0
xddddd,que,avisen,1,1,1.0
profes,xddddd,que,1,1,1.0
los,profes,xddddd,1,7,0.14285714285714285
con,los,profes,1,5,0.2
onda,con,los,1,1,1.0
qué,onda,con,1,2,0.5
jajaja,qué,onda,1,2,0.5
$,jajaja,qué,1,53,0.018867924528301886
hubo,clase,de,1,1,1.0
si,hubo,clase,1,2,0.5
¿,si,hubo,1,1,1.0
vavava,que,bueno,1,2,0.5
$,a,vavava,1,18,0.05555555555555555
esto,le,llamo,1,1,1.0
es,que,por,1,32,0.03125
igual,",",bonita,1,5,0.2
eos,estamos,&,1,1,1.0
para,eos,estamos,1,1,1.0
",",para,eos,1,4,0.25
nada,",",para,1,5,0.2
vavava,de,nada,1,1,1.0
$,vavava,de,1,49,0.02040816326530612
ww,xdd,&,1,1,1.0
$,ww,xdd,1,2,0.5
exigente,jaajja,&,1,1,1.0
muy,exigente,jaajja,1,1,1.0
pone,muy,exigente,1,1,1.0
se,pone,muy,1,1,1.0
acaso,se,pone,1,1,1.0
si,acaso,se,1,2,0.5
pues,por,si,1,1,1.0
pero,pues,por,1,3,0.3333333333333333
logos,pero,pues,1,1,1.0
poner,logos,pero,1,1,1.0
de,poner,logos,1,1,1.0
nada,de,poner,1,3,0.3333333333333333
dijo,nada,de,1,2,0.5
no,dijo,nada,1,2,0.5
ituriel,no,dijo,1,3,0.3333333333333333
yo,ituriel,no,1,1,1.0
según,yo,ituriel,1,6,0.16666666666666666
llamo,estrategia,&,1,1,1.0
sé,jajaja,es,1,3,0.3333333333333333
que,por,eso,1,1,1.0
vavava,disculpa,la,1,1,1.0
por,eso,me,1,5,0.2
$,vavava,disculpa,1,49,0.02040816326530612
el,protocolo,&,1,1,1.0
escribir,el,protocolo,1,1,1.0
pereza,escribir,el,1,1,1.0
alta,pereza,escribir,1,2,0.5
",",alta,pereza,1,1,1.0
si,",",alta,1,11,0.09090909090909091
introducción,?,&,1,1,1.0
poner,introducción,?,1,1,1.0
planea,poner,introducción,1,1,1.0
josuégod,planea,poner,1,1,1.0
si,josuégod,planea,1,1,1.0
sabes,si,josuégod,1,4,0.25
jajaja,¿,sabes,1,2,0.5
tanto,jajaja,¿,1,1,1.0
escribir,tanto,jajaja,1,1,1.0
de,escribir,tanto,1,1,1.0
ganas,de,escribir,1,2,0.5
me,dan,ganas,1,1,1.0
no,me,dan,1,6,0.16666666666666666
verdad,no,me,1,3,0.3333333333333333
",",pero,la,1,10,0.1
duda,",",pero,1,1,1.0
entrando,duda,",",1,1,1.0
esta,entrando,duda,1,1,1.0
me,esta,entrando,1,1,1.0
eso,me,esta,1,2,0.5
en,una,semana,1,4,0.25
una,semana,&,1,1,1.0
$,al,día,1,6,0.16666666666666666
haciendo,mucho,esfuerzo,1,1,1.0
cargando,o,haciendo,1,1,1.0
andes,cargando,o,1,1,1.0
tampoco,andes,cargando,1,1,1.0
pero,tampoco,andes,1,1,1.0
f,pero,tampoco,1,2,0.5
tan,f,pero,1,2,0.5
ve,tan,f,1,2,0.5
y,no,se,1,8,0.125
movimiento,y,no,1,1,1.0
el,movimiento,y,1,2,0.5
bien,el,movimiento,1,1,1.0
traes,bien,el,1,1,1.0
que,traes,bien,1,2,0.5
veo,que,traes,1,2,0.5
yo,veo,que,1,1,1.0
$,yo,veo,1,24,0.041666666666666664
y,todo,vaya,1,3,0.3333333333333333
no,y,todo,1,1,1.0
que,no,y,1,28,0.03571428571428571
",",esperemos,que,1,1,1.0
más,",",esperemos,1,2,0.5
algo,más,",",1,3,0.3333333333333333
hubo,algo,más,1,1,1.0
si,hubo,algo,1,2,0.5
ver,si,hubo,1,11,0.09090909090909091
inflamación,para,ver,1,1,1.0
la,inflamación,para,1,4,0.25
o,haciendo,mucho,1,1,1.0
mucho,esfuerzo,con,1,1,1.0
al,día,6,1,1,1.0
esfuerzo,con,la,1,1,1.0
los,dedos,y,1,1,1.0
flexionar,los,dedos,1,1,1.0
de,flexionar,los,1,1,1.0
movimiento,de,flexionar,1,1,1.0
el,movimiento,de,1,2,0.5
hacer,el,movimiento,1,1,1.0
(,hacer,el,1,1,1.0
mano,(,hacer,1,1,1.0
la,mano,(,1,2,0.5
bien,la,mano,1,1,1.0
cerrar,bien,la,1,1,1.0
podrías,cerrar,bien,1,1,1.0
no,podrías,cerrar,1,1,1.0
normalmente,no,podrías,1,1,1.0
",",normalmente,no,1,1,1.0
si,",",normalmente,1,11,0.09090909090909091
10,días,&,1,1,1.0
los,10,días,1,1,1.0
terminen,los,10,1,1,1.0
se,terminen,los,1,1,1.0
que,se,terminen,1,9,0.1111111111111111
hasta,que,se,1,2,0.5
menos,hasta,que,1,1,1.0
lo,menos,hasta,1,2,0.5
mano,por,lo,1,1,1.0
la,mano,por,1,2,0.5
con,la,mano,1,3,0.3333333333333333
bajar,la,inflamación,1,1,1.0
que,bajar,la,1,1,1.0
hay,que,bajar,1,8,0.125
si,hay,que,1,3,0.3333333333333333
esta,es,para,1,2,0.5
vas,diciendo,&,1,1,1.0
me,vas,diciendo,1,1,1.0
aguantas,me,vas,1,1,1.0
si,aguantas,me,1,1,1.0
dependiendo,si,aguantas,1,1,1.0
hrs,dependiendo,si,1,1,1.0
13,hrs,dependiendo,1,1,1.0
las,13,hrs,1,1,1.0
a,las,13,1,8,0.125
o,a,las,1,1,1.0
hrs,o,a,1,2,0.5
30,hrs,o,1,1,1.0
:,30,hrs,1,4,0.25
12,:,30,1,1,1.0
las,12,:,1,2,0.5
tomarla,a,las,1,1,1.0
intenta,tomarla,a,1,1,1.0
llevas,intenta,tomarla,1,1,1.0
que,llevas,intenta,1,1,1.0
tomas,que,llevas,1,1,1.0
las,tomas,que,1,1,1.0
de,las,tomas,1,5,0.2
7,de,las,1,1,1.0
o,7,de,1,1,1.0
6,o,7,1,1,1.0
día,6,o,1,1,1.0
es,para,la,1,2,0.5
para,la,inflamación,1,2,0.5
la,inflamación,que,1,4,0.25
que,tienes,de,1,1,1.0
pero,si,hay,1,5,0.2
",",pero,si,1,10,0.1
bursitis,",",pero,1,1,1.0
es,bursitis,",",1,1,1.0
básicamente,es,bursitis,1,1,1.0
líquido,básicamente,es,1,1,1.0
el,líquido,básicamente,1,1,1.0
por,el,líquido,1,2,0.5
inflamación,por,el,1,1,1.0
la,inflamación,por,1,4,0.25
de,la,inflamación,1,23,0.043478260869565216
tienes,de,la,1,1,1.0
lo,que,tienes,1,13,0.07692307692307693
inflamación,que,traes,1,1,1.0
$,lo,que,1,5,0.2
boludearon,xddd,&,1,1,1.0
te,boludearon,xddd,1,1,1.0
se,te,boludearon,1,5,0.2
que,se,te,1,9,0.1111111111111111
articulaciones,que,se,1,1,1.0
las,articulaciones,que,1,1,1.0
de,las,articulaciones,1,5,0.2
fluido,de,las,1,1,1.0
del,fluido,de,1,1,1.0
traes,del,fluido,1,1,1.0
que,traes,del,1,2,0.5
le,llamo,estrategia,1,1,1.0
a,esto,le,1,1,1.0
$,xddd,no,1,5,0.2
ignoren,xdddd,&,1,1,1.0
que,lo,ignoren,1,6,0.16666666666666666
de,que,lo,1,5,0.2
josuégod,de,que,1,1,1.0
a,josuégod,de,1,5,0.2
y,a,josuégod,1,7,0.14285714285714285
mario,y,a,1,2,0.5
a,mario,y,1,1,1.0
convencer,a,mario,1,1,1.0
toca,convencer,a,1,1,1.0
pero,toca,convencer,1,1,1.0
",",pero,toca,1,10,0.1
si,",",pero,1,11,0.09090909090909091
creí,jajaja,&,1,1,1.0
que,creí,jajaja,1,1,1.0
lo,que,creí,1,13,0.07692307692307693
de,lo,que,1,2,0.5
hardcore,de,lo,1,1,1.0
más,hardcore,de,1,1,1.0
está,más,hardcore,1,2,0.5
al,profe,&,1,3,0.3333333333333333
dice,al,profe,1,1,1.0
le,dice,al,1,1,1.0
que,le,dice,1,6,0.16666666666666666
el,que,le,1,4,0.25
él,es,el,1,1,1.0
porque,él,es,1,1,1.0
dogo,porque,él,1,2,0.5
lo,ignoren,xdddd,1,1,1.0
$,jajajaj,&,1,1,1.0
preguntar,a,dogo,1,2,0.5
jajaja,cierto,&,1,2,0.5
te,salieron,del,1,1,1.0
páginas,te,salieron,1,1,1.0
cuántas,páginas,te,1,1,1.0
¿,cuántas,páginas,1,1,1.0
$,¿,cuántas,1,39,0.02564102564102564
acabado,ㅠㅠㅠㅠ,&,1,1,1.0
he,acabado,ㅠㅠㅠㅠ,1,1,1.0
la,he,acabado,1,1,1.0
no,la,he,1,1,1.0
todavía,no,la,1,3,0.3333333333333333
y,todavía,no,1,3,0.3333333333333333
trabajo,y,todavía,1,1,1.0
el,trabajo,y,1,1,1.0
en,el,trabajo,1,23,0.043478260869565216
ando,en,el,1,7,0.14285714285714285
",",qué,tal,1,1,1.0
gerry,",",qué,1,4,0.25
holi,gerry,",",1,3,0.3333333333333333
jajaja,vale,&,1,1,1.0
$,jajaja,vale,1,53,0.018867924528301886
sisoy,xddddd,&,1,1,1.0
$,sisoy,xddddd,1,7,0.14285714285714285
ok,?,&,1,1,1.0
todo,ok,?,1,1,1.0
¿,todo,ok,1,4,0.25
$,¿,todo,1,39,0.02564102564102564
noche,",",gerry,1,3,0.3333333333333333
a,dogo,porque,1,2,0.5
woa,preguntar,a,1,1,1.0
$,a,esto,1,18,0.05555555555555555
a,escuchar,algo,1,1,1.0
también,alcancé,a,1,1,1.0
$,también,alcancé,1,1,1.0
del,resumen,&,1,1,1.0
dio,del,resumen,1,1,1.0
nos,dio,del,1,1,1.0
que,nos,dio,1,4,0.25
distancia,que,nos,1,1,1.0
cada,distancia,que,1,1,1.0
para,cada,distancia,1,1,1.0
útiles,para,cada,1,1,1.0
situaciones,útiles,para,1,1,1.0
/,situaciones,útiles,1,1,1.0
casos,/,situaciones,1,1,1.0
$,casos,/,1,2,0.5
process,),*,1,1,1.0
science,process,),1,1,1.0
data,science,process,1,1,1.0
team,data,science,1,1,1.0
(,team,data,1,1,1.0
tdsp,(,team,1,1,1.0
*,tdsp,(,1,1,1.0
*,*,tdsp,1,6,0.16666666666666666
assess,),*,1,1,1.0
",",assess,),1,1,1.0
model,",",assess,1,1,1.0
",",model,",",1,1,1.0
modify,",",model,1,1,1.0
alcancé,a,escuchar,1,1,1.0
escuchar,algo,de,1,1,1.0
le,woa,preguntar,1,1,1.0
algo,de,buscar,1,4,0.25
que,le,woa,1,6,0.16666666666666666
creo,que,le,1,44,0.022727272727272728
distancias,?,&,1,1,1.0
más,distancias,?,1,2,0.5
a,buscar,más,1,2,0.5
vas,a,buscar,1,10,0.1
¿,vas,a,1,1,1.0
$,¿,vas,1,39,0.02564102564102564
eda,:,&,1,1,1.0
del,eda,:,1,1,1.0
$,del,eda,1,2,0.5
’,:,&,1,1,1.0
ddd,’,:,1,1,1.0
mal,ddd,’,1,1,1.0
escuché,mal,ddd,1,2,0.5
lo,escuché,mal,1,1,1.0
o,lo,escuché,1,2,0.5
tarea,o,lo,1,1,1.0
es,tarea,o,1,1,1.0
también,es,tarea,1,1,1.0
eso,también,es,1,1,1.0
si,eso,también,1,1,1.0
sé,si,eso,1,5,0.2
",",pero,no,1,10,0.1
distancias,",",pero,1,1,1.0
más,distancias,",",1,2,0.5
de,buscar,más,1,2,0.5
salieron,del,reporte,1,1,1.0
del,reporte,?,1,1,1.0
reporte,?,&,1,1,1.0
$,así,estoy,1,6,0.16666666666666666
nope,jajaja,tranqui,1,1,1.0
$,nope,jajaja,1,9,0.1111111111111111
dormir,ntp,&,1,1,1.0
sin,dormir,ntp,1,2,0.5
am,sin,dormir,1,1,1.0
7,am,sin,1,1,1.0
las,7,am,1,1,1.0
hasta,las,7,1,1,1.0
existo,hasta,las,1,1,1.0
",",existo,hasta,1,1,1.0
guardia,",",existo,1,1,1.0
en,guardia,",",1,1,1.0
ando,en,guardia,1,7,0.14285714285714285
todo,bien,&,1,4,0.25
que,todo,bien,1,5,0.2
esperemos,que,todo,1,4,0.25
se,intentó,&,1,1,1.0
$,se,intentó,1,15,0.06666666666666667
$,así,&,1,6,0.16666666666666666
me,ayude,&,1,1,1.0
arriba,me,ayude,1,1,1.0
de,arriba,me,1,1,1.0
el,de,arriba,1,13,0.07692307692307693
y,que,el,1,4,0.25
si,acaso,&,1,2,0.5
todo,por,si,1,2,0.5
con,todo,por,1,5,0.2
jajaja,tranqui,&,1,1,1.0
así,estoy,",",1,1,1.0
creo,que,los,1,44,0.022727272727272728
estoy,",",me,1,1,1.0
fs,*,&,1,1,1.0
$,fs,*,1,1,1.0
mi,reporte,&,1,1,1.0
f,mi,reporte,1,1,1.0
bien,f,mi,1,1,1.0
quedó,bien,f,1,1,1.0
que,quedó,bien,1,1,1.0
es,que,quedó,1,32,0.03125
la,abominación,&,1,1,1.0
de,la,abominación,1,23,0.043478260869565216
ss,de,la,1,1,1.0
mi,ss,de,1,1,1.0
paso,mi,ss,1,1,1.0
te,paso,mi,1,2,0.5
deja,te,paso,1,1,1.0
$,deja,te,1,5,0.2
quedaron,feos,&,1,1,1.0
pero,quedaron,feos,1,1,1.0
si,pero,quedaron,1,1,1.0
$,si,pero,1,38,0.02631578947368421
sin,dormir,&,1,2,0.5
hrs,sin,dormir,1,1,1.0
32,hrs,sin,1,1,1.0
con,32,hrs,1,1,1.0
representa,con,32,1,1,1.0
me,representa,con,1,1,1.0
",",me,representa,1,4,0.25
envié,con,todo,1,1,1.0
la,envié,con,1,2,0.5
yo,la,envié,1,1,1.0
$,yo,la,1,24,0.041666666666666664
las,gráficas,jajaaj,1,1,1.0
por,las,gráficas,1,1,1.0
buen,por,las,1,1,1.0
un,buen,por,1,1,1.0
es,un,buen,1,5,0.2
si,es,un,1,8,0.125
pero,si,es,1,5,0.2
14,pero,si,1,1,1.0
llevo,14,pero,1,1,1.0
$,llevo,14,1,1,1.0
$,bueno,&,1,12,0.08333333333333333
mismo,formato,&,1,1,1.0
el,mismo,formato,1,3,0.3333333333333333
con,el,mismo,1,5,0.2
ziprar,con,el,1,1,1.0
archivo,ziprar,con,1,1,1.0
un,archivo,ziprar,1,1,1.0
en,un,archivo,1,7,0.14285714285714285
pones,en,un,1,1,1.0
lo,pones,en,1,2,0.5
todo,lo,pones,1,1,1.0
y,todo,lo,1,3,0.3333333333333333
con,práctica1y2_nombreapellidopapellidom_5av1,&,1,1,1.0
van,con,práctica1y2_nombreapellidopapellidom_5av1,1,1,1.0
archivos,van,con,1,1,1.0
los,archivos,van,1,1,1.0
que,los,archivos,1,2,0.5
gráficas,jajaaj,&,1,1,1.0
$,vavava,cualquier,1,49,0.02040816326530612
vavava,cualquier,cosa,1,1,1.0
$,pero,honestamente,1,31,0.03225806451612903
$,sisoy,&,1,7,0.14285714285714285
:,ituriel,&,1,1,1.0
estrés,:,ituriel,1,1,1.0
de,estrés,:,1,1,1.0
nivel,de,estrés,1,1,1.0
$,nivel,de,1,1,1.0
omitiste,?,&,1,1,1.0
lo,omitiste,?,1,1,1.0
tú,lo,omitiste,1,1,1.0
¿,tú,lo,1,8,0.125
honestamente,no,sé,1,1,1.0
pero,honestamente,no,1,1,1.0
carga,cool,&,1,1,1.0
$,bonito,puente,1,6,0.16666666666666666
no,carga,cool,1,1,1.0
ipynb,no,carga,1,1,1.0
el,ipynb,no,1,1,1.0
no,el,ipynb,1,1,1.0
si,no,el,1,8,0.125
porque,si,no,1,2,0.5
todo,porque,si,1,1,1.0
envié,todo,porque,1,2,0.5
yo,le,envié,1,2,0.5
$,yo,le,1,24,0.041666666666666664
puente,",",gerrygod,1,1,1.0
bonito,puente,",",1,1,1.0
dedos,y,así,1,1,1.0
),y,debería,1,5,0.2
